FRAME;AVG INACCURACY;LM X;LM Y;LM Z;LM X;LM Y;LM Z;LM X;LM Y;LM Z;LM X;LM Y;LM Z;LM X;LM Y;LM Z;LM X;LM Y;LM Z;LM X;LM Y;LM Z;LM X;LM Y;LM Z;
109;0.948791;293.330000;72.130200;128.563078;278.272000;63.930200;132.512432;261.194000;70.035800;138.919185;256.344000;87.117800;142.911168;263.224000;102.223800;142.551297;278.278000;110.363800;138.261025;295.388000;104.255600;131.461003;300.292000;87.786600;127.970622;
110;0.883643;293.506000;72.802400;128.691895;278.466000;64.688000;132.719964;261.472000;70.778600;139.092493;256.572000;87.774600;143.004829;263.436000;102.861800;142.570040;278.472000;110.919400;138.228020;295.490000;104.824600;131.464747;300.444000;88.438600;128.021065;
111;0.872916;293.676000;72.225400;128.509783;278.592000;63.961200;132.499890;261.560000;70.206600;138.979961;256.700000;87.241200;142.967183;263.514000;102.376000;142.594711;278.596000;110.579800;138.248767;295.658000;104.330400;131.429350;300.568000;87.903200;127.929895;
112;0.883942;293.628000;73.046800;128.768655;278.666000;64.827800;132.769634;261.676000;70.953400;139.174373;256.846000;87.945000;143.064001;263.704000;102.958600;142.599645;278.670000;111.120600;138.237555;295.686000;104.986400;131.450499;300.572000;88.616600;128.051436;
113;0.890611;293.800000;72.637800;128.620203;278.728000;64.350800;132.640921;261.740000;70.663800;139.128956;256.928000;87.646600;143.054664;263.654000;102.775000;142.648058;278.730000;111.000600;138.260799;295.742000;104.687800;131.460154;300.612000;88.320600;128.027264;
114;0.962207;294.050000;73.241800;128.686218;278.910000;65.093800;132.838321;261.992000;71.409400;139.296325;257.030000;88.324000;143.160348;263.762000;103.520400;142.677216;278.912000;111.606200;138.215048;295.852000;105.292000;131.447187;300.870000;88.985200;128.010181;
115;0.909711;294.082000;72.854000;128.604870;279.014000;64.547800;132.667852;262.014000;70.868000;139.193024;257.234000;87.863000;143.104106;263.934000;102.990200;142.667887;279.014000;111.231200;138.232488;296.042000;104.913200;131.388320;300.878000;88.523400;127.979484;
116;0.908771;294.170000;73.770000;128.804301;279.192000;65.574000;132.929742;262.262000;71.762800;139.374923;257.412000;88.691200;143.190397;264.206000;103.725000;142.637055;279.192000;111.858800;138.164135;296.148000;105.667600;131.354412;301.060000;89.385200;128.006507;
117;0.909013;294.364000;73.064800;128.575007;279.270000;64.828400;132.717496;262.360000;71.193800;139.255286;257.506000;88.100600;143.144247;264.166000;103.251000;142.679273;279.272000;111.425000;138.194756;296.210000;105.062600;131.363196;301.116000;88.750200;127.934334;
118;0.844706;294.278000;74.070600;128.876344;279.416000;65.886800;132.994841;262.572000;72.034400;139.425865;257.788000;88.876800;143.199537;264.544000;103.793200;142.617058;279.416000;111.913000;138.140455;296.290000;105.765800;131.338670;301.140000;89.575200;128.038975;
119;0.844706;294.278000;74.070600;128.901195;279.416000;65.886800;133.020708;262.572000;72.034400;139.451891;257.788000;88.876800;143.224703;264.544000;103.793200;142.641161;279.416000;111.913000;138.163624;296.290000;105.765800;131.361598;301.140000;89.575200;128.062657;
120;0.844706;294.278000;74.070600;128.932581;279.416000;65.886800;133.052227;262.572000;72.034400;139.483552;257.788000;88.876800;143.256353;264.544000;103.793200;142.672757;279.416000;111.913000;138.195176;296.290000;105.765800;131.393088;301.140000;89.575200;128.094050;
121;0.949366;294.290000;73.544200;128.826869;279.418000;65.412600;132.937542;262.726000;71.677400;139.388664;257.912000;88.366200;143.199479;264.530000;103.295000;142.694749;279.418000;111.364800;138.245746;296.138000;105.105000;131.497088;301.010000;89.052600;128.127757;
122;0.869127;294.060000;74.077400;129.099455;279.254000;66.008600;133.201444;262.624000;72.203200;139.562906;257.822000;88.829800;143.295523;264.440000;103.691200;142.747530;279.254000;111.696000;138.317353;295.912000;105.506200;131.639950;300.778000;89.534000;128.345654;
123;0.907617;294.002000;73.669800;129.071645;279.248000;65.631200;133.131544;262.724000;71.846600;139.491451;257.912000;88.365400;143.260137;264.486000;103.177400;142.766810;279.248000;111.152200;138.383357;295.798000;104.942000;131.739422;300.670000;89.061200;128.389982;
124;0.903042;293.864000;74.142600;129.287169;279.212000;66.136800;133.323873;262.688000;72.219600;139.615697;257.894000;88.740000;143.333911;264.550000;103.448400;142.785470;279.210000;111.390400;138.419744;295.764000;105.310000;131.793072;300.620000;89.426200;128.499992;
125;0.906136;293.872000;73.646400;129.219990;279.224000;65.694000;133.242284;262.798000;71.820200;139.545951;257.974000;88.241400;143.310677;264.566000;102.946200;142.825564;279.222000;110.837800;138.493473;295.676000;104.716200;131.893115;300.558000;88.918400;128.528395;
126;0.895135;293.812000;74.243400;129.438871;279.238000;66.312400;133.462019;262.794000;72.321000;139.707183;258.010000;88.761600;143.405809;264.654000;103.391000;142.854832;279.236000;111.257800;138.516913;295.710000;105.252200;131.925273;300.556000;89.460800;128.645050;
127;0.941505;293.672000;73.778000;129.435415;279.116000;65.838600;133.407390;262.716000;71.884000;139.659927;257.938000;88.279800;143.400964;264.550000;102.891400;142.909382;279.114000;110.769400;138.617630;295.542000;104.728800;132.046251;300.380000;88.947200;128.716955;
128;0.954944;293.524000;74.213800;129.651997;279.060000;66.362000;133.617095;262.702000;72.273400;139.789124;257.912000;88.624200;143.478942;264.584000;103.146000;142.940725;279.056000;110.934200;138.670129;295.438000;105.026400;132.139764;300.294000;89.310400;128.851513;
129;0.917868;293.406000;73.792200;129.646705;278.996000;65.946000;133.558150;262.694000;71.849400;139.730062;257.954000;88.145400;143.454762;264.578000;102.612000;142.973117;278.994000;110.394200;138.752286;295.326000;104.496800;132.232064;300.126000;88.797000;128.916899;
130;0.942966;293.002000;73.753800;129.879578;278.708000;66.013800;133.727168;262.612000;71.906800;139.808119;257.878000;87.996000;143.499027;264.402000;102.348600;143.059109;278.704000;110.026200;138.917853;294.828000;104.141200;132.523697;299.624000;88.688600;129.221408;
131;1.232012;295.202000;72.985800;128.699753;281.152000;64.993600;132.608459;264.762000;70.595200;139.065295;260.516000;86.980600;142.934420;267.096000;101.083200;142.456582;281.152000;109.016400;138.168721;297.576000;103.424600;131.244674;301.884000;87.633000;127.943255;
132;1.228797;302.022000;73.350600;125.257098;288.986000;65.064600;129.499895;272.778000;70.129800;136.855557;269.492000;86.330200;140.806326;275.942000;99.415400;139.977269;288.984000;107.640000;135.215850;305.234000;102.594400;127.171786;308.606000;86.988600;123.997152;
133;1.694669;311.744000;72.929000;119.248684;299.636000;64.002600;123.981974;283.458000;68.804000;132.911948;281.722000;84.955600;136.829833;287.530000;97.123200;135.750351;299.640000;105.978800;130.302471;315.846000;101.193400;120.471851;317.694000;85.633600;117.752888;
134;1.686100;320.188000;74.616600;113.666505;308.920000;64.617600;118.715147;293.538000;70.430200;129.049849;292.820000;85.779400;132.445601;297.660000;97.112400;131.211048;308.920000;107.038200;125.094810;324.326000;101.223000;114.175495;325.146000;86.468000;112.157376;
135;1.792484;325.152000;75.320200;109.917789;314.010000;65.178200;115.535559;299.456000;71.842400;126.506537;298.664000;86.361200;129.765208;302.860000;97.587800;128.588668;314.004000;107.638200;121.901112;328.576000;100.969600;110.700361;329.458000;87.133200;108.639155;
136;1.677018;324.886000;75.391200;110.251999;313.452000;65.506400;116.122452;298.708000;72.019000;127.024911;297.470000;86.728000;130.501514;302.014000;98.239800;129.167106;313.444000;108.040400;122.355873;328.204000;101.518800;111.137637;329.526000;87.476800;108.727505;
137;1.654666;324.578000;75.062600;110.507239;313.172000;65.025800;116.235031;298.418000;71.659000;127.158461;297.330000;86.374400;130.597559;301.756000;97.866400;129.364966;313.162000;107.809600;122.631272;327.934000;101.175600;111.448622;329.112000;87.127600;109.129139;
138;1.657711;324.248000;75.351000;110.946057;312.816000;65.424800;116.697565;298.082000;71.999400;127.498379;296.852000;86.691800;130.960095;301.370000;98.208200;129.674351;312.806000;108.044600;122.951407;327.556000;101.471800;111.877429;328.872000;87.415400;109.479767;
139;1.665602;323.970000;74.746600;111.105741;312.552000;64.805200;116.755511;297.972000;71.535200;127.518140;296.730000;86.071200;131.018995;301.118000;97.579000;129.864522;312.544000;107.426400;123.232303;327.138000;100.694200;112.306118;328.474000;86.829400;109.831386;
140;1.570188;322.682000;74.255800;112.140044;310.958000;64.354800;117.793528;295.998000;70.969200;128.480648;294.504000;85.883600;132.179877;299.222000;97.691000;130.976201;310.952000;107.497800;124.376627;325.930000;100.886800;113.446126;327.508000;86.591600;110.750862;
141;1.570188;322.682000;74.255800;112.231100;310.958000;64.354800;117.881940;295.998000;70.969200;128.570454;294.504000;85.883600;132.272865;299.222000;97.691000;131.072102;310.952000;107.497800;124.475945;325.930000;100.886800;113.545096;327.508000;86.591600;110.845655;
142;1.570188;322.682000;74.255800;112.356265;310.958000;64.354800;118.000314;295.998000;70.969200;128.689331;294.504000;85.883600;132.397531;299.222000;97.691000;131.202689;310.952000;107.497800;124.614140;325.930000;100.886800;113.684873;327.508000;86.591600;110.978338;
143;1.721199;324.130000;74.213400;111.261290;312.672000;64.128600;116.854625;297.750000;70.695400;127.830810;296.674000;85.574600;131.409717;301.200000;97.120600;130.245681;312.666000;107.112600;123.631102;327.604000;100.545400;112.378808;328.772000;86.293400;109.934444;
144;1.746468;325.160000;75.148000;110.749435;313.838000;65.118600;116.472169;299.348000;71.929200;127.409599;298.250000;86.374000;130.831717;302.506000;97.785600;129.681063;313.830000;107.722400;122.957078;328.338000;100.914800;111.872241;329.522000;87.085400;109.502469;
145;1.732915;324.896000;74.153000;110.785771;313.318000;64.320000;116.646425;298.676000;71.037400;127.622187;297.268000;85.635600;131.318260;301.724000;97.303400;130.178987;313.306000;107.042600;123.423174;327.964000;100.322600;112.269461;329.456000;86.325600;109.525010;
146;1.659485;324.422000;74.513800;111.399623;312.608000;64.617800;117.356767;297.860000;71.530200;128.294346;296.250000;86.232400;132.032110;300.778000;98.133600;130.858602;312.598000;107.933400;124.004253;327.366000;101.023600;112.937861;329.054000;86.929200;110.106691;
147;1.583721;323.936000;73.818400;111.732605;312.102000;63.814600;117.546295;297.308000;70.808800;128.514395;295.770000;85.557800;132.300565;300.250000;97.478400;131.236543;312.090000;107.386800;124.485252;326.902000;100.390600;113.439835;328.520000;86.271600;110.594440;
148;1.661811;323.368000;74.787200;112.577802;311.318000;64.825600;118.541634;296.310000;71.781600;129.396835;294.550000;86.743000;133.183058;299.252000;98.877200;131.958562;311.306000;108.744200;125.088645;326.334000;101.792800;114.087999;328.172000;87.412400;111.202014;
149;1.631762;322.906000;74.239000;112.921572;310.648000;64.196400;118.894207;295.538000;71.338800;129.792082;293.668000;86.402400;133.680445;298.372000;98.746600;132.533220;310.636000;108.692800;125.647457;325.766000;101.554000;114.676497;327.708000;87.068000;111.668063;
150;1.623296;322.600000;74.553800;113.380899;310.124000;64.720000;119.546480;294.744000;71.597200;130.384691;292.618000;86.933800;134.382807;297.630000;99.492400;133.088514;310.110000;109.234200;126.112732;325.516000;102.358000;115.046580;327.714000;87.630000;111.884009;
151;1.766261;322.146000;74.176800;113.754002;309.492000;64.298600;119.931149;294.030000;71.312200;130.780264;291.824000;86.735200;134.847365;296.818000;99.469200;133.625298;309.478000;109.258000;126.640906;324.970000;102.245200;115.615023;327.246000;87.466600;112.376086;
152;1.706341;321.320000;74.722000;114.673912;308.666000;64.810400;120.758356;293.128000;71.786000;131.462220;290.968000;87.284600;135.441858;295.996000;100.018000;134.191378;308.656000;109.846800;127.269044;324.222000;102.875800;116.365376;326.452000;87.955200;113.248604;
153;1.738770;320.442000;74.292400;115.369178;307.706000;64.379600;121.351734;292.032000;71.292600;131.986510;289.840000;86.931400;136.035260;294.960000;99.743800;134.828159;307.698000;109.573200;128.009342;323.404000;102.662600;117.151319;325.668000;87.624000;113.982796;
154;1.831915;319.742000;74.821400;116.179342;306.822000;64.800000;122.179672;291.000000;71.870400;132.752445;288.716000;87.652200;136.767201;293.888000;100.647800;135.526362;306.812000;110.591000;128.658806;322.664000;103.524400;117.895753;325.012000;88.249400;114.755435;
155;1.646151;318.946000;74.414600;116.814318;305.784000;64.338000;122.806181;289.624000;71.375600;133.397713;287.226000;87.496400;137.533951;292.604000;100.733400;136.289388;305.772000;110.735000;129.430948;321.962000;103.697600;118.597468;324.434000;88.172400;115.358382;
156;1.704671;317.812000;75.302400;118.042693;304.710000;65.502000;123.986830;288.654000;72.298000;134.216043;286.168000;88.318000;138.244604;291.604000;101.486800;136.946881;304.702000;111.214200;130.212538;320.792000;104.421600;119.672651;323.348000;88.940400;116.503067;
157;1.605151;316.876000;74.681000;118.772395;303.636000;65.098600;124.687159;287.660000;71.897000;134.737228;284.976000;87.836200;138.861763;290.392000;101.142800;137.684071;303.626000;110.648400;131.066621;319.634000;103.858800;120.757061;322.392000;88.495000;117.409777;
158;1.607766;317.084000;75.120800;118.947898;303.770000;65.677000;124.993643;287.606000;72.217800;135.037046;284.792000;88.350200;139.207331;290.452000;101.723200;137.896408;303.758000;111.094600;131.211113;319.956000;104.558600;120.768619;322.844000;88.997600;117.355568;
159;0.844390;316.238000;73.306000;119.303043;302.866000;63.705800;125.078366;286.862000;70.650400;135.151464;284.026000;86.616600;139.486563;289.466000;100.068400;138.487809;302.850000;109.599600;132.009199;318.864000;102.655000;121.788985;321.782000;87.271200;118.167868;
160;0.844390;316.238000;73.306000;119.513051;302.866000;63.705800;125.273392;286.862000;70.650400;135.341359;284.026000;86.616600;139.683992;289.466000;100.068400;138.696318;302.850000;109.599600;132.232885;318.864000;102.655000;122.020996;321.782000;87.271200;118.391662;
161;0.844390;316.238000;73.306000;119.770711;302.866000;63.705800;125.509939;286.862000;70.650400;135.568561;284.026000;86.616600;139.919895;289.466000;100.068400;138.946668;302.850000;109.599600;132.504176;318.864000;102.655000;122.305825;321.782000;87.271200;118.667290;
162;0.844390;316.238000;73.306000;120.000817;302.866000;63.705800;125.719304;286.862000;70.650400;135.774497;284.026000;86.616600;140.139654;289.466000;100.068400;139.183561;302.850000;109.599600;132.762169;318.864000;102.655000;122.571898;321.782000;87.271200;118.918507;
163;1.467424;314.200000;74.548600;121.999257;301.260000;66.165200;127.644978;285.878000;72.104000;136.754343;282.440000;87.440400;141.067434;288.266000;100.452000;139.938190;301.254000;108.780400;133.895695;316.628000;102.846800;124.433022;320.106000;88.110600;120.574329;
164;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;
165;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;
166;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;
167;4.145079;304.258000;77.432000;129.838549;292.820000;69.398000;133.738983;277.678000;73.787600;140.980409;274.550000;88.892200;144.725719;281.268000;100.428800;143.489344;292.802000;108.410400;138.977855;307.936000;104.035000;131.044909;311.104000;89.757000;127.962104;
168;2.774042;307.402000;74.860400;127.536987;293.924000;66.819400;132.618393;277.518000;71.961400;140.745448;273.282000;88.345200;145.201633;280.362000;101.900600;144.042666;293.926000;109.876200;138.625658;310.330000;104.750800;129.797429;314.592000;89.073200;125.772178;
169;1.530504;308.568000;73.554800;126.640036;294.240000;65.542600;132.217771;277.884000;71.499400;140.645022;273.256000;87.838000;145.283561;279.858000;102.235200;144.377611;294.236000;110.181400;138.633180;310.616000;104.206600;129.775287;315.298000;88.583000;125.389369;
170;1.474234;308.132000;73.640200;127.105311;293.746000;64.798800;132.381279;277.146000;71.390000;141.018954;273.190000;87.970400;145.473843;279.318000;102.419200;144.728976;293.740000;111.197400;139.007969;310.372000;104.583200;130.116228;314.384000;88.691600;126.203790;
