FRAME;AVG INACCURACY;LM X;LM Y;LM X;LM Y;LM X;LM Y;LM X;LM Y;LM X;LM Y;LM X;LM Y;LM X;LM Y;LM X;LM Y;
158;1.197575;341.452000;45.383000;302.442000;19.165580;255.184000;37.119800;246.074000;84.348600;263.328000;123.380000;302.282000;149.547600;349.550000;131.444400;358.762000;85.569200;
159;1.886784;339.112000;50.783000;301.854000;26.704000;256.442000;42.181000;247.872000;87.531000;265.224000;124.654200;301.878000;148.524800;347.458000;133.237400;356.262000;88.921200;
160;1.886784;339.112000;50.783000;301.854000;26.704000;256.442000;42.181000;247.872000;87.531000;265.224000;124.654200;301.878000;148.524800;347.458000;133.237400;356.262000;88.921200;
161;1.886784;339.112000;50.783000;301.854000;26.704000;256.442000;42.181000;247.872000;87.531000;265.224000;124.654200;301.878000;148.524800;347.458000;133.237400;356.262000;88.921200;
162;1.886784;339.112000;50.783000;301.854000;26.704000;256.442000;42.181000;247.872000;87.531000;265.224000;124.654200;301.878000;148.524800;347.458000;133.237400;356.262000;88.921200;
163;2.744541;336.812000;53.088200;299.144000;31.195400;255.106000;45.778400;244.964000;89.527600;263.020000;127.002800;299.428000;148.293400;343.734000;134.249600;354.404000;91.411400;
164;5.356688;328.978000;67.146000;296.920000;44.808400;255.420000;56.985400;248.064000;98.649400;265.910000;130.187200;296.816000;152.207400;339.160000;140.666200;346.720000;99.846200;
165;-1;166.245000;37.845600;146.985000;25.184700;125.972000;36.495700;120.556000;57.464600;127.361000;76.191400;146.688000;89.377600;168.104000;78.496900;173.825000;58.222400;
166;-1;167.125000;34.417800;150.305000;22.570900;128.816000;29.643700;125.304000;51.338900;133.614000;67.766100;150.126000;79.683900;172.037000;72.894000;175.789000;52.109500;
167;3.333015;327.374000;61.106600;292.144000;39.611000;249.202000;52.721200;239.288000;95.700800;257.684000;130.657200;292.206000;151.861200;335.556000;139.073000;345.542000;97.154200;
168;2.644776;332.212000;53.955000;292.598000;32.613800;248.534000;48.800000;235.268000;92.671800;254.122000;132.129000;292.726000;153.071800;337.030000;137.268600;350.502000;94.187000;
169;2.065559;332.614000;51.075600;292.220000;28.095800;246.960000;45.529200;234.862000;90.535600;253.118000;130.883600;292.508000;153.480400;337.740000;136.315200;350.254000;92.205800;
170;2.116223;332.506000;50.170400;291.668000;25.211400;245.330000;44.421000;234.040000;90.409400;251.486000;131.391000;291.788000;156.111800;337.970000;137.089000;349.574000;92.230200;
171;1.822729;331.314000;51.005200;291.010000;25.925600;244.116000;44.299800;233.222000;90.790200;251.150000;131.334200;291.112000;156.290000;337.878000;138.025000;349.000000;92.845200;
172;1.605372;331.280000;51.661400;290.750000;27.321000;243.376000;44.958400;231.680000;92.095600;250.204000;132.790400;290.684000;157.131600;337.932000;139.548200;349.748000;93.724000;
173;1.450671;331.038000;51.576000;290.724000;27.284800;243.064000;44.472400;231.606000;91.929200;250.260000;132.415400;290.616000;156.716600;338.072000;139.584600;349.674000;93.379000;
174;1.160118;331.232000;52.335200;290.738000;27.765400;243.004000;45.318200;231.526000;92.882600;250.066000;133.546400;290.620000;158.152000;338.182000;140.627400;349.778000;94.434200;
175;1.071849;331.380000;50.650800;290.496000;26.651800;242.462000;43.846000;230.256000;91.649400;249.416000;132.764800;290.446000;156.876800;338.228000;139.739200;350.654000;93.313800;
176;1.143351;330.810000;51.037400;289.850000;27.056400;241.826000;44.308200;229.488000;92.059000;248.712000;133.179400;289.764000;157.256400;337.534000;140.097600;350.106000;93.671000;
177;1.178837;330.412000;50.645400;289.366000;26.884600;241.610000;44.305200;229.032000;91.807200;248.110000;133.049800;289.312000;156.913200;336.742000;139.573800;349.564000;93.421800;
178;3.392492;323.106000;63.535000;284.852000;42.408800;240.666000;56.868200;228.008000;100.881000;247.530000;138.755600;284.948000;159.518800;329.302000;145.448400;342.162000;102.545000;
179;3.392492;323.106000;63.535000;284.852000;42.408800;240.666000;56.868200;228.008000;100.881000;247.530000;138.755600;284.948000;159.518800;329.302000;145.448400;342.162000;102.545000;
180;3.392492;323.106000;63.535000;284.852000;42.408800;240.666000;56.868200;228.008000;100.881000;247.530000;138.755600;284.948000;159.518800;329.302000;145.448400;342.162000;102.545000;
181;-1;158.667000;42.249700;136.125000;30.545400;112.226000;41.357000;104.831000;64.979800;113.462000;87.212400;135.782000;99.460000;160.197000;88.921400;167.861000;66.214800;
182;-1;125.894000;48.898300;104.863000;40.467700;85.692200;50.371900;75.918900;69.824100;83.849800;90.231400;104.468000;98.882500;124.315000;88.900300;133.903000;70.448500;
183;10.906325;285.762000;83.174400;249.924000;66.232200;210.956000;79.500400;195.071600;119.346600;214.322000;154.014600;249.454000;171.363000;289.620000;157.984400;305.836000;120.801800;
184;4.067370;296.248000;70.083800;258.642000;53.660600;215.156000;63.766400;198.972800;107.551400;221.256000;144.577000;258.304000;161.045800;302.418000;150.900600;318.758000;108.511400;
185;1.883377;303.236000;56.649000;259.748000;37.855400;213.646000;52.900600;196.307600;98.925200;217.696000;142.223000;259.924000;160.235600;306.192000;145.383200;323.762000;101.086600;
186;1.181755;306.360000;52.375800;262.066000;32.348800;215.204000;49.614600;197.838800;96.441400;218.594000;141.031400;261.800000;160.700600;308.920000;143.675600;326.622000;97.751000;
187;1.770135;306.862000;49.909000;261.710000;28.522600;214.192000;47.370800;197.155600;94.527000;217.208000;139.659000;261.650000;160.723600;309.054000;142.206800;326.456000;95.835800;
188;1.676282;307.132000;49.913400;261.082000;28.342200;212.490000;47.411200;194.495600;95.838800;215.112000;141.694000;260.874000;163.209400;309.392000;144.367600;327.586000;97.049800;
189;1.573695;307.778000;48.482200;261.258000;26.836400;212.086000;45.958600;193.640200;94.992200;214.646000;141.312800;261.010000;162.967400;310.066000;144.008800;328.690000;96.288400;
190;1.354200;308.086000;48.969200;261.902000;27.985000;212.728000;46.079200;193.933600;95.181800;215.566000;141.204600;261.624000;162.259000;310.778000;144.247200;329.672000;96.603200;
191;1.481780;307.652000;48.778000;261.668000;27.886600;212.368000;45.753800;193.842200;94.754000;215.538000;140.481400;261.444000;161.537000;310.528000;143.940400;329.398000;96.306200;
192;1.592130;305.910000;50.868600;261.100000;30.051400;213.150000;47.666200;195.005200;95.596600;216.406000;140.210200;260.904000;161.009600;308.908000;143.589800;327.216000;96.678000;
193;1.448037;304.188000;52.016200;260.216000;32.804600;212.586000;48.312400;193.941000;95.667000;216.336000;139.443600;259.594000;158.621200;307.654000;143.299600;326.496000;96.991200;
194;-1;149.336000;38.089700;130.044000;29.356300;109.003000;35.986500;101.247000;57.301700;110.991000;76.472500;129.911000;85.208300;151.501000;78.596500;159.381000;58.410400;
195;-1;122.919000;39.794800;101.515000;33.874000;82.777500;42.720800;72.025200;61.425200;79.678700;82.541800;101.188000;88.920600;120.251000;80.110800;131.111000;62.411000;
196;-1;157.614000;40.806100;139.878000;30.017300;119.643000;37.899500;114.045000;58.127900;122.527000;74.953300;139.777000;85.844200;160.665000;78.147700;166.530000;58.914700;
197;3.185975;318.492000;62.660400;280.452000;42.719200;236.862000;56.498000;224.168000;100.097200;243.090000;137.874000;280.472000;157.575600;324.314000;144.023000;337.150000;101.501000;
198;1.379185;323.596000;53.613800;281.790000;32.455400;236.944000;49.879200;222.666000;94.759400;241.138000;136.442200;281.848000;157.386000;327.106000;140.197600;341.612000;96.118200;
199;1.381829;322.968000;50.726600;280.254000;27.162000;233.984000;46.813600;220.502000;92.914400;238.330000;135.720200;280.356000;159.174600;326.846000;139.717600;340.570000;94.804600;
200;1.591745;322.270000;51.134200;279.400000;27.518000;231.950000;46.413800;218.032000;93.605400;236.868000;136.575600;279.376000;160.174600;326.812000;141.420600;341.010000;95.665200;
201;1.206376;321.708000;50.772000;279.404000;27.841000;231.702000;45.621000;217.290000;93.114600;236.834000;135.588000;279.220000;158.715800;326.846000;140.961400;341.428000;95.131200;
202;0.989882;322.072000;51.411800;279.390000;28.669800;231.352000;46.294200;216.496000;94.268800;236.404000;137.025200;279.164000;159.995400;327.234000;142.344200;342.194000;95.932600;
203;1.018836;322.380000;50.500800;279.264000;27.250400;230.800000;45.371800;216.080000;93.687800;235.924000;136.805400;279.112000;160.270800;327.526000;142.165000;342.436000;95.284200;
204;1.032536;323.160000;50.566200;279.396000;26.889200;230.668000;45.714600;215.804000;94.356200;235.492000;138.107000;279.252000;161.945000;327.994000;143.114800;343.050000;95.899000;
205;0.976522;323.356000;49.679800;279.150000;25.493000;230.016000;44.902600;215.192000;93.921200;234.808000;138.137400;279.018000;162.433400;328.090000;143.037600;343.144000;95.388800;
206;1.003763;323.644000;50.383000;279.214000;26.004000;229.998000;45.592000;215.230000;94.756000;234.722000;139.116200;279.094000;163.525000;328.276000;143.949000;343.254000;96.092600;
207;0.998211;323.582000;49.860200;278.876000;25.541600;229.618000;45.357800;214.570000;94.495800;234.116000;139.186800;278.738000;163.500400;327.920000;143.725800;343.196000;95.856600;
208;0.962396;323.820000;50.244400;278.818000;26.072800;229.718000;46.111800;214.324000;95.228400;233.788000;140.234800;278.648000;164.427600;327.840000;144.344200;343.348000;96.586400;
209;1.014947;323.386000;49.902800;278.424000;25.484000;229.040000;45.565200;213.944000;94.825400;233.340000;139.760800;278.288000;164.212400;327.584000;144.161800;342.908000;96.220400;
210;1.033749;323.142000;50.263800;278.072000;25.884200;228.608000;45.917800;213.464000;95.239600;232.948000;140.298400;277.958000;164.699400;327.346000;144.713000;342.722000;96.659800;
211;1.142942;323.056000;49.472000;277.722000;25.085800;228.402000;45.541200;213.002000;94.686000;232.340000;139.949600;277.604000;164.344400;326.800000;143.989600;342.482000;96.082400;
212;1.069238;322.736000;50.321000;277.384000;26.072000;228.082000;46.409400;212.534000;95.562000;231.978000;140.927600;277.274000;165.150600;326.472000;144.851200;342.230000;96.966400;
213;1.065945;322.580000;50.146200;277.204000;26.038800;227.932000;46.299400;212.256000;95.426400;231.750000;140.757000;277.100000;164.883400;326.274000;144.674600;342.160000;96.823000;
214;1.044511;322.612000;51.087800;277.260000;26.849000;227.892000;47.129000;212.504000;96.366600;231.868000;141.634600;277.162000;165.956400;326.484000;145.751800;342.126000;97.830000;
215;1.054930;322.066000;50.430600;276.776000;26.499000;227.462000;46.514400;211.826000;95.627200;231.438000;140.861200;276.706000;164.877600;325.876000;144.948000;341.804000;97.131800;
216;0.906952;320.366000;52.374600;275.876000;29.968400;227.476000;48.598000;211.230000;96.902000;231.174000;141.347200;275.678000;163.884200;324.024000;145.328800;340.430000;98.479800;
217;1.286377;320.010000;50.292000;275.036000;27.404200;227.394000;47.724400;211.168000;95.343200;230.088000;140.164600;274.792000;163.247000;322.592000;143.140800;339.072000;96.581400;
218;2.190550;315.492000;56.956000;272.446000;36.446000;226.148000;52.967400;210.290000;98.963000;230.228000;141.152600;272.390000;161.458000;318.976000;145.278600;335.112000;100.406800;
219;-1;148.649000;52.018500;128.248000;38.607400;107.377000;51.137300;101.346000;72.105500;108.129000;91.710600;127.752000;105.472000;149.797000;92.964300;155.724000;72.848200;
220;-1;148.649000;52.018500;128.248000;38.607400;107.377000;51.137300;101.346000;72.105500;108.129000;91.710600;127.752000;105.472000;149.797000;92.964300;155.724000;72.848200;
221;-1;153.221000;48.702200;133.590000;33.996900;112.940000;47.192800;108.841000;68.084700;114.267000;86.935300;133.230000;102.129000;154.982000;88.871700;158.959000;69.069500;
222;-1;131.603000;59.398800;111.700000;48.432100;91.695300;58.638000;83.874600;79.158500;91.970600;98.161400;111.575000;109.561000;132.553000;99.201600;140.110000;79.858700;
223;-1;153.006000;41.119800;134.726000;29.826500;113.209000;38.024700;106.940000;59.654200;116.201000;77.442000;134.459000;88.970600;156.347000;80.804600;162.838000;60.396800;
224;3.884310;305.616000;68.606200;267.408000;48.042200;223.230000;61.999600;210.752000;106.307800;229.792000;144.025600;267.204000;164.419600;311.944000;150.611400;324.716000;107.803200;
225;1.614472;313.220000;54.882800;269.220000;33.736800;222.984000;51.165800;207.322000;97.656600;227.162000;141.575600;269.604000;162.049600;316.360000;144.878400;332.168000;99.880800;
226;1.464215;316.026000;52.784800;271.366000;30.610200;224.536000;50.291400;208.936000;97.314800;227.502000;142.113600;271.422000;164.210200;318.568000;144.647000;334.252000;98.735800;
227;1.362088;316.426000;52.005400;271.434000;28.467600;223.982000;49.345000;208.880000;96.746200;226.916000;141.758800;271.472000;165.385400;319.178000;144.639000;334.466000;98.520400;
228;1.350316;316.722000;52.666600;271.480000;28.666600;223.368000;49.678000;208.154000;97.545200;226.594000;142.991800;271.492000;167.127400;319.734000;146.222200;335.182000;99.954200;
229;1.348640;317.014000;53.100000;271.982000;30.125600;223.748000;49.967400;207.672000;97.945000;226.958000;143.020200;271.860000;166.051800;320.000000;146.374400;336.318000;99.922400;
230;1.140405;317.504000;53.620800;272.294000;30.871400;223.712000;50.430400;207.314000;98.749200;226.878000;144.077400;272.102000;167.028400;320.664000;147.544200;337.216000;100.981000;
231;1.150742;317.936000;53.131000;272.646000;30.132400;223.740000;49.688200;207.342000;98.429800;227.080000;143.909000;272.396000;167.071200;321.324000;147.489600;337.776000;100.541000;
232;1.103114;317.802000;53.806600;272.668000;31.173000;223.876000;50.263000;207.362000;99.017400;227.264000;144.212400;272.382000;167.076400;321.324000;147.956400;337.862000;100.952800;
233;1.060267;316.848000;53.589200;272.298000;31.770800;224.368000;50.463000;207.622000;98.201800;227.514000;142.727400;272.082000;164.748000;319.948000;146.184400;336.888000;99.952800;
234;1.297730;316.326000;52.781800;271.532000;29.942600;224.312000;50.111200;208.690000;97.090200;227.246000;141.822000;271.484000;164.598800;318.796000;144.729800;334.770000;98.860600;
235;3.970054;306.444000;67.102400;268.278000;47.255200;224.260000;61.334800;211.026000;104.953400;230.282000;142.674400;268.182000;162.422600;311.930000;148.639800;325.656000;106.291000;
236;-1;156.733000;46.557800;134.789000;34.690400;112.212000;45.841100;105.974000;68.495500;113.050000;89.713200;134.482000;102.258000;158.032000;91.081600;164.163000;69.391800;
237;-1;133.394000;48.963800;115.178000;38.174100;96.894900;48.362000;92.253100;66.911400;97.309100;84.531000;114.643000;95.833200;134.105000;85.495200;138.607000;67.832300;
238;-1;132.596000;59.232900;113.461000;47.770500;93.553900;57.264300;86.632300;78.162200;94.950600;96.310600;113.307000;108.151000;134.871000;98.311500;141.269000;78.703200;
239;-1;148.837000;43.069700;129.703000;32.398800;108.760000;40.923300;101.339000;62.147600;110.936000;80.604500;129.475000;91.395200;151.184000;82.951100;158.791000;62.751200;
240;3.084255;305.302000;67.945000;266.216000;48.026600;222.872000;63.052600;209.344000;106.304000;227.816000;144.896200;266.226000;164.520600;309.748000;149.663200;323.516000;107.869800;
241;1.402602;313.222000;54.456600;269.170000;32.849600;222.290000;50.994800;206.644000;98.051000;226.248000;142.228800;269.274000;163.431800;316.374000;145.495200;332.232000;99.665400;
242;1.377188;314.600000;52.364200;269.608000;29.226000;222.118000;49.623200;206.676000;97.099200;225.066000;142.012000;269.520000;165.060000;317.214000;144.820400;332.848000;98.575400;
243;0.822220;315.678000;52.082200;269.970000;29.924000;221.272000;49.143600;204.052000;97.776400;224.034000;143.434600;269.636000;165.753000;318.508000;146.559800;335.754000;99.549200;
244;0.822220;315.678000;52.082200;269.970000;29.924000;221.272000;49.143600;204.052000;97.776400;224.034000;143.434600;269.636000;165.753000;318.508000;146.559800;335.754000;99.549200;
245;0.975420;316.470000;51.312800;270.168000;28.509400;221.040000;48.549600;203.960000;97.468600;223.736000;143.707200;269.932000;166.586000;319.032000;146.634000;336.270000;99.209600;
