FRAME;AVG INACCURACY;LM X;LM Y;LM Z;LM X;LM Y;LM Z;LM X;LM Y;LM Z;LM X;LM Y;LM Z;LM X;LM Y;LM Z;LM X;LM Y;LM Z;LM X;LM Y;LM Z;LM X;LM Y;LM Z;
109;1.697539;314.430000;45.947800;105.575668;275.242000;26.762200;116.090150;229.162000;39.195800;130.769166;213.730000;85.014600;143.545810;235.914000;124.243200;144.460448;275.234000;143.639800;133.611070;321.220000;131.225400;112.228472;336.802000;86.651400;100.102928;
110;1.651845;314.470000;46.514400;105.896248;275.392000;26.635000;115.994723;228.564000;39.011200;130.719990;213.924000;85.512000;143.702126;236.002000;124.812000;144.447787;275.328000;144.828800;133.292600;321.936000;132.434000;111.418912;336.770000;87.306400;100.298536;
111;1.673437;314.792000;45.814400;105.299959;275.472000;25.792600;115.440909;228.292000;38.201000;130.356616;213.722000;85.069600;143.673112;235.810000;124.576800;144.540970;275.408000;144.791000;133.331022;322.352000;132.369800;111.147308;337.146000;86.900200;99.877715;
112;1.630486;315.200000;46.392800;105.329766;275.716000;26.272800;115.711113;228.438000;38.859600;130.737321;213.932000;85.813200;143.845641;235.908000;125.413000;144.466058;275.642000;145.796200;132.989323;322.724000;133.245800;110.657284;337.520000;87.612200;99.636863;
113;1.590827;315.234000;45.847600;105.034256;275.762000;25.685400;115.333685;228.192000;38.063200;130.375285;213.794000;85.283800;143.807747;235.882000;124.954200;144.579871;275.680000;145.368400;133.153213;322.994000;132.981000;110.542219;337.672000;87.215000;99.440758;
114;1.532419;315.616000;46.423600;105.084842;276.156000;26.274800;115.622714;228.696000;38.801400;130.810075;214.184000;85.900200;143.992249;236.252000;125.572400;144.536354;276.056000;146.004000;132.886361;323.246000;133.497600;110.248390;338.082000;87.802800;99.142024;
115;1.545880;315.700000;46.188600;104.914426;276.262000;25.740600;115.247662;228.626000;38.335800;130.606926;214.474000;85.615600;144.027429;236.436000;125.186200;144.625306;276.174000;145.924800;132.910162;323.550000;133.369000;110.066465;338.052000;87.504400;99.155028;
116;1.571926;315.842000;46.902000;105.213510;276.510000;26.439200;115.648205;228.804000;38.839000;130.892445;214.706000;86.232800;144.164673;236.778000;125.711000;144.568154;276.434000;146.495200;132.672765;323.936000;134.103400;109.572973;338.356000;88.175200;98.961969;
117;1.655710;316.122000;46.098000;104.582208;276.562000;25.454800;114.998723;228.922000;38.309800;130.671130;214.706000;85.630400;144.129969;236.610000;125.432800;144.654510;276.492000;146.276400;132.760582;323.858000;133.394800;109.866132;338.370000;87.618800;98.890263;
118;1.654950;316.296000;46.801000;104.851958;276.614000;25.832200;115.258629;228.624000;38.648800;130.858029;214.584000;86.434400;144.239949;236.648000;126.314200;144.544292;276.542000;147.430600;132.395667;324.340000;134.564600;109.165865;338.662000;88.225200;98.698776;
119;1.654950;316.296000;46.801000;104.881106;276.614000;25.832200;115.290602;228.624000;38.648800;130.890486;214.584000;86.434400;144.268945;236.648000;126.314200;144.569791;276.542000;147.430600;132.418728;324.340000;134.564600;109.188711;338.662000;88.225200;98.724587;
120;1.654950;316.296000;46.801000;104.916241;276.614000;25.832200;115.325998;228.624000;38.648800;130.926376;214.584000;86.434400;144.303864;236.648000;126.314200;144.603822;276.542000;147.430600;132.452878;324.340000;134.564600;109.224495;338.662000;88.225200;98.760739;
121;1.612188;316.496000;46.127000;104.413755;276.766000;24.979600;114.711143;228.586000;37.834400;130.539000;214.686000;85.834600;144.261776;236.742000;125.700000;144.713474;276.692000;146.997000;132.564667;324.708000;134.081800;109.072361;338.860000;87.591000;98.473099;
122;1.651429;316.216000;46.966600;105.147289;276.498000;26.004200;115.552316;228.582000;38.948000;131.126403;214.566000;86.627200;144.370902;236.482000;126.458400;144.634781;276.430000;147.657800;132.472368;324.192000;134.712000;109.382841;338.524000;88.506800;99.038801;
123;1.661724;316.230000;46.159000;104.746004;276.552000;25.357800;115.133646;228.692000;38.129800;130.749659;214.554000;85.785600;144.290877;236.552000;125.612800;144.789092;276.476000;146.612200;132.832575;324.162000;133.800000;109.711120;338.576000;87.632600;98.901148;
124;1.630370;316.264000;46.696800;105.064820;276.496000;25.719600;115.438683;228.450000;38.628200;131.018572;214.346000;86.443000;144.370282;236.376000;126.346800;144.711756;276.420000;147.544200;132.588121;324.270000;134.592000;109.458422;338.644000;88.277400;98.994794;
125;1.626092;316.280000;45.791600;104.617808;276.416000;24.971600;115.013282;228.528000;37.980600;130.740296;214.210000;85.635600;144.295001;236.198000;125.653000;144.867606;276.334000;146.708000;132.941580;324.024000;133.662400;109.988220;338.632000;87.510400;98.956363;
126;1.659186;316.006000;46.663800;105.380252;276.342000;25.849200;115.692568;228.300000;38.483000;131.031389;214.102000;86.292800;144.406763;236.364000;126.090200;144.842765;276.256000;147.094000;132.897084;324.114000;134.435200;109.768951;338.596000;88.054200;99.155767;
127;1.531707;316.068000;45.923800;104.970817;276.240000;24.950000;115.162962;227.994000;37.707400;130.671055;213.872000;85.744200;144.344561;236.066000;125.656200;144.950505;276.176000;146.902200;133.020917;324.282000;134.096200;109.762819;338.672000;87.556800;99.039886;
128;1.582979;315.872000;46.630600;105.574040;276.288000;25.772400;115.750697;228.250000;38.394000;131.057664;214.098000;86.215000;144.460635;236.360000;125.907000;144.937391;276.182000;146.960400;133.043317;324.016000;134.285200;109.995301;338.436000;87.904800;99.419496;
129;1.554913;316.068000;45.696200;104.945545;276.132000;24.903000;115.260225;228.012000;37.726800;130.756002;213.618000;85.578400;144.359728;235.874000;125.625600;145.031124;276.068000;146.658800;133.215396;323.980000;133.802800;110.196859;338.682000;87.487000;99.128637;
130;1.499135;315.980000;45.294800;104.851208;275.840000;24.553200;115.182121;227.792000;37.666000;130.764422;213.178000;85.418800;144.329179;235.326000;125.691800;145.085610;275.756000;146.695800;133.363906;323.578000;133.577400;110.659761;338.522000;87.364200;99.349077;
131;1.512815;317.046000;45.452800;104.150062;277.756000;24.358400;114.361151;229.524000;36.745800;130.392864;216.104000;84.749600;144.645459;238.100000;124.254800;145.258346;277.712000;145.536200;133.137221;325.706000;133.055600;109.081079;339.336000;86.496600;98.400041;
132;1.303556;323.616000;46.552200;99.123349;286.196000;24.364400;110.660070;238.006000;36.069800;129.964628;227.356000;84.074200;145.386770;248.564000;121.739600;144.809266;286.196000;144.014000;130.441210;334.134000;132.252000;101.523707;345.050000;85.546800;91.659556;
133;1.188201;331.706000;46.941200;91.292371;297.008000;23.663800;104.189273;249.638000;34.445400;128.078044;242.702000;81.755600;144.772532;262.166000;116.643600;143.186871;296.962000;139.862000;126.736251;344.162000;128.982200;91.357783;351.254000;83.004000;82.904427;
134;1.184868;338.116000;49.569600;85.577560;305.930000;25.729000;99.786576;260.384000;36.424600;127.260466;255.602000;81.806800;143.296479;273.536000;114.106400;140.573115;305.804000;137.938400;122.420352;351.188000;127.151800;82.618808;356.094000;82.921000;75.552488;
135;1.075628;343.880000;50.469600;78.636174;312.014000;23.971000;93.589137;268.270000;38.666400;126.495243;264.736000;82.314000;141.637560;280.010000;114.221200;138.569122;311.834000;140.653400;117.874343;355.514000;125.836400;76.547404;359.084000;83.210400;70.652599;
136;1.020485;344.540000;49.424800;77.071924;311.748000;22.776800;92.867005;267.856000;38.446200;126.565228;263.578000;82.267800;141.964552;278.736000;115.107000;139.019803;311.536000;141.725400;117.845155;355.410000;125.860200;76.864825;359.664000;83.059600;69.701512;
137;1.048892;344.876000;48.348800;75.906373;311.768000;21.003800;91.352271;267.458000;37.250200;126.119771;263.284000;81.549800;141.986461;278.446000;114.674400;139.225200;311.560000;141.972800;117.840408;355.864000;125.497600;76.361480;360.014000;82.271200;68.938291;
138;1.069809;344.984000;48.232600;75.766874;311.450000;20.619400;91.360410;266.484000;36.866400;126.256950;262.266000;81.838800;142.330753;277.704000;115.377000;139.504356;311.230000;142.933400;117.860843;356.198000;126.434600;75.698370;360.394000;82.508000;68.440447;
139;0.934031;344.554000;47.483600;75.957755;310.902000;19.809300;91.179048;265.940000;36.271600;126.164458;261.720000;81.227000;142.430648;277.004000;114.918600;139.857678;310.658000;142.513000;118.487249;355.606000;125.795800;76.984304;359.818000;81.946400;69.463503;
140;0.954955;343.562000;46.455200;76.770322;309.284000;19.376260;92.266212;263.638000;35.384800;126.385576;258.652000;80.935400;143.101918;274.628000;115.302400;140.692984;309.014000;142.371400;119.749499;354.524000;126.137600;78.777381;359.584000;81.717000;69.975545;
141;0.954955;343.562000;46.455200;76.872006;309.284000;19.376260;92.358172;263.638000;35.384800;126.478367;258.652000;80.935400;143.200099;274.628000;115.302400;140.797544;309.014000;142.371400;119.866622;354.524000;126.137600;78.914193;359.584000;81.717000;70.097065;
142;0.954955;343.562000;46.455200;77.012372;309.284000;19.376260;92.473584;263.638000;35.384800;126.592244;258.652000;80.935400;143.326566;274.628000;115.302400;140.938235;309.014000;142.371400;120.032911;354.524000;126.137600;79.119129;359.584000;81.717000;70.276098;
143;0.995814;345.308000;46.370400;74.462421;311.270000;18.961820;90.485264;265.664000;34.988800;125.953873;261.146000;80.515200;142.879532;276.950000;114.604600;140.383739;310.996000;141.944400;119.004377;356.524000;125.735400;76.197202;361.098000;81.249600;67.427929;
144;1.114337;346.470000;47.397400;73.580390;312.606000;19.066620;89.484016;267.700000;36.602400;126.359575;263.522000;81.443600;142.623726;278.408000;115.394200;139.959553;312.332000;143.692400;117.670322;357.178000;125.972000;75.214852;361.404000;82.194800;67.303158;
145;1.145437;346.126000;46.099600;73.166369;311.586000;18.148440;89.591121;266.474000;35.652800;126.282469;261.536000;80.763000;143.050310;276.770000;115.316800;140.620558;311.326000;143.225600;118.637059;356.430000;125.501000;76.710688;361.380000;81.474200;67.200335;
146;1.070966;345.728000;46.587800;74.294158;311.098000;18.937340;90.884739;265.662000;35.994600;126.808148;260.638000;81.345400;143.463855;276.196000;116.021800;140.893482;310.852000;143.651200;118.981159;356.202000;126.416200;77.016878;361.300000;82.078000;67.716786;
147;1.055265;345.464000;45.489200;73.951269;310.298000;18.077520;90.884719;264.650000;35.211800;126.783518;259.206000;80.767200;143.797562;274.914000;116.000600;141.449858;310.092000;143.390600;119.736189;355.618000;126.108600;78.216694;361.194000;81.545000;67.885579;
148;1.060833;345.186000;45.967800;74.865881;309.810000;18.704060;92.010304;264.030000;35.868800;127.436818;258.318000;81.526600;144.237630;274.070000;117.031800;141.775278;309.600000;144.328200;119.915074;355.182000;126.983000;78.825798;360.998000;82.374000;68.664784;
149;1.085965;344.556000;45.263800;75.379735;308.906000;18.241400;92.466086;262.914000;35.286600;127.542219;256.934000;81.138200;144.574138;272.822000;116.940000;142.304812;308.692000;144.020800;120.759010;354.464000;126.784600;80.152255;360.566000;82.061400;69.502376;
150;1.083325;344.300000;45.892200;76.372337;308.256000;18.934860;93.769601;261.924000;35.952600;128.290420;255.690000;82.137200;145.113855;271.792000;118.256000;142.659593;308.060000;145.295000;120.931442;354.158000;128.083800;80.447417;360.536000;83.117800;70.044321;
151;1.070304;344.066000;45.336400;76.380250;307.798000;18.906940;94.223691;261.286000;35.561200;128.366379;254.592000;81.847800;145.402532;271.064000;118.247400;143.026602;307.628000;144.800200;121.535028;353.836000;127.991000;81.121168;360.738000;82.946800;69.730249;
152;1.139825;343.708000;45.724600;77.307055;306.826000;19.537980;95.688215;260.230000;36.351000;129.179164;252.918000;82.691200;145.959562;269.628000;119.721400;143.450307;306.670000;145.978000;121.922385;353.018000;129.065800;82.207331;360.534000;83.839600;70.506825;
153;1.079878;343.392000;45.172400;77.444277;306.192000;18.906220;95.737836;259.414000;35.937400;129.291872;251.930000;82.494400;146.244995;268.624000;119.807200;143.888695;305.986000;146.120000;122.483006;352.524000;128.983000;83.132945;360.196000;83.578400;71.173309;
154;1.165805;342.816000;45.825800;78.883282;305.116000;19.340500;97.087038;258.082000;36.664000;130.127484;250.312000;83.560800;146.814189;267.156000;121.390200;144.291178;304.934000;147.871800;122.726738;351.816000;130.413000;83.928942;359.728000;84.743800;72.494382;
155;1.139206;342.222000;45.400200;79.517124;304.160000;18.804880;97.470013;257.056000;36.576800;130.463210;248.932000;83.577400;147.186886;265.792000;121.789000;144.787711;303.974000;148.421800;123.320993;350.954000;130.492200;85.329041;359.212000;84.818600;73.568015;
156;1.320369;342.096000;45.581200;79.946232;303.328000;19.145420;98.517465;256.204000;37.305400;131.184187;247.464000;84.343200;147.677448;264.412000;123.233000;145.169875;303.182000;149.628600;123.601629;350.200000;131.336600;86.359994;359.066000;85.527600;74.177368;
157;1.219542;341.822000;44.731600;79.916457;302.608000;18.348180;98.535657;255.372000;36.690200;131.211651;246.030000;83.858000;147.974931;263.328000;123.154800;145.661642;302.466000;149.463800;124.348542;349.626000;131.031400;87.555941;359.128000;85.121200;74.247483;
158;1.197575;341.452000;45.383000;81.170373;302.442000;19.165580;99.562623;255.184000;37.119800;131.651074;246.074000;84.348600;148.246363;263.328000;123.380000;145.872681;302.282000;149.547600;124.717386;349.550000;131.444400;87.897486;358.762000;85.569200;75.331311;
159;1.886784;339.112000;50.783000;88.177415;301.854000;26.704000;106.251565;256.442000;42.181000;134.107220;247.872000;87.531000;148.670025;265.224000;124.654200;145.504923;301.878000;148.524800;125.599075;347.458000;133.237400;90.526743;356.262000;88.921200;80.579628;
160;1.886784;339.112000;50.783000;88.424868;301.854000;26.704000;106.442442;256.442000;42.181000;134.281812;247.872000;87.531000;148.863431;265.224000;124.654200;145.727405;301.878000;148.524800;125.869038;347.458000;133.237400;90.866662;356.262000;88.921200;80.896639;
161;1.886784;339.112000;50.783000;88.735528;301.854000;26.704000;106.673612;256.442000;42.181000;134.484369;247.872000;87.531000;149.088206;265.224000;124.654200;145.990385;301.878000;148.524800;126.196106;347.458000;133.237400;91.291108;356.262000;88.921200;81.297768;
162;1.886784;339.112000;50.783000;88.995116;301.854000;26.704000;106.860401;256.442000;42.181000;134.661728;247.872000;87.531000;149.302216;265.224000;124.654200;146.249455;301.878000;148.524800;126.520275;347.458000;133.237400;91.696214;356.262000;88.921200;81.655846;
163;2.744541;336.812000;53.088200;93.358139;299.144000;31.195400;111.970519;255.106000;45.778400;136.736597;244.964000;89.527600;150.065901;263.020000;127.002800;146.707960;299.428000;148.293400;128.279763;343.734000;134.249600;96.394756;354.404000;91.411400;85.299256;
164;5.356688;328.978000;67.146000;108.116148;296.920000;44.808400;121.453269;255.420000;56.985400;141.293287;248.064000;98.649400;150.676328;265.910000;130.187200;145.782104;296.816000;152.207400;128.643934;339.160000;140.666200;99.964786;346.720000;99.846200;96.846115;
165;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;
166;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;
167;3.333015;327.374000;61.106600;107.920838;292.144000;39.611000;121.787878;249.202000;52.721200;141.194767;239.288000;95.700800;151.839988;257.684000;130.657200;148.161294;292.206000;151.861200;131.890687;335.556000;139.073000;105.314361;345.542000;97.154200;98.979248;
168;2.644776;332.212000;53.955000;100.057874;292.598000;32.613800;117.550956;248.534000;48.800000;139.850555;235.268000;92.671800;151.930354;254.122000;132.129000;148.727138;292.726000;153.071800;131.447898;337.030000;137.268600;104.620139;350.502000;94.187000;92.765870;
169;2.065559;332.614000;51.075600;98.248407;292.220000;28.095800;114.918793;246.960000;45.529200;138.771929;234.862000;90.535600;151.856709;253.118000;130.883600;149.239178;292.508000;153.480400;131.589798;337.740000;136.315200;104.384014;350.254000;92.205800;93.019777;
