FRAME;AVG INACCURACY;LM X;LM Y;LM X;LM Y;LM X;LM Y;LM X;LM Y;LM X;LM Y;LM X;LM Y;LM X;LM Y;LM X;LM Y;
158;1.607766;317.084000;75.120800;303.770000;65.677000;287.606000;72.217800;284.792000;88.350200;290.452000;101.723200;303.758000;111.094600;319.956000;104.558600;322.844000;88.997600;
159;0.844390;316.238000;73.306000;302.866000;63.705800;286.862000;70.650400;284.026000;86.616600;289.466000;100.068400;302.850000;109.599600;318.864000;102.655000;321.782000;87.271200;
160;0.844390;316.238000;73.306000;302.866000;63.705800;286.862000;70.650400;284.026000;86.616600;289.466000;100.068400;302.850000;109.599600;318.864000;102.655000;321.782000;87.271200;
161;0.844390;316.238000;73.306000;302.866000;63.705800;286.862000;70.650400;284.026000;86.616600;289.466000;100.068400;302.850000;109.599600;318.864000;102.655000;321.782000;87.271200;
162;0.844390;316.238000;73.306000;302.866000;63.705800;286.862000;70.650400;284.026000;86.616600;289.466000;100.068400;302.850000;109.599600;318.864000;102.655000;321.782000;87.271200;
163;1.467424;314.200000;74.548600;301.260000;66.165200;285.878000;72.104000;282.440000;87.440400;288.266000;100.452000;301.254000;108.780400;316.628000;102.846800;320.106000;88.110600;
164;-1;152.525000;36.819600;146.351000;32.325100;137.416000;34.076500;136.008000;43.012900;140.138000;49.230800;146.351000;53.695000;155.284000;51.970500;156.704000;43.489700;
165;-1;87.036600;63.749000;80.866500;62.201500;75.022100;64.102500;71.667800;69.953500;74.629200;76.141200;80.832300;77.711400;86.615800;75.770900;90.006000;70.295200;
166;-1;141.068000;50.224300;135.847000;48.035600;129.256000;48.894100;127.375000;55.561200;130.571000;60.830500;135.826000;62.927000;142.493000;62.126600;144.309000;56.002000;
167;4.145079;304.258000;77.432000;292.820000;69.398000;277.678000;73.787600;274.550000;88.892200;281.268000;100.428800;292.802000;108.410400;307.936000;104.035000;311.104000;89.757000;
168;2.774042;307.402000;74.860400;293.924000;66.819400;277.518000;71.961400;273.282000;88.345200;280.362000;101.900600;293.926000;109.876200;310.330000;104.750800;314.592000;89.073200;
169;1.530504;308.568000;73.554800;294.240000;65.542600;277.884000;71.499400;273.256000;87.838000;279.858000;102.235200;294.236000;110.181400;310.616000;104.206600;315.298000;88.583000;
170;1.474234;308.132000;73.640200;293.746000;64.798800;277.146000;71.390000;273.190000;87.970400;279.318000;102.419200;293.740000;111.197400;310.372000;104.583200;314.384000;88.691600;
171;1.165785;307.734000;73.780400;293.252000;64.959200;276.650000;71.614000;272.580000;88.199400;278.736000;102.746200;293.246000;111.497800;309.888000;104.823600;314.014000;88.906800;
172;0.954005;307.654000;75.263200;293.126000;66.574400;276.550000;73.173800;272.250000;89.735200;278.558000;104.324200;293.118000;112.949600;309.740000;106.335400;314.082000;90.402600;
173;0.863559;307.328000;75.564800;292.854000;66.817400;276.138000;73.273200;271.966000;89.980600;278.346000;104.514600;292.848000;113.196200;309.620000;106.728200;313.840000;90.679800;
174;0.782592;307.480000;76.516800;292.896000;67.594600;276.168000;74.320200;272.048000;91.041000;278.282000;105.680800;292.888000;114.537400;309.676000;107.801000;313.840000;91.718800;
175;0.850625;307.160000;75.795400;292.488000;67.036400;275.888000;73.810600;271.558000;90.405000;277.790000;105.131400;292.482000;113.825200;309.140000;107.044800;313.514000;91.095600;
176;0.849502;306.738000;76.295600;291.964000;67.609600;275.328000;74.370000;270.878000;91.005800;277.164000;105.831600;291.956000;114.451600;308.654000;107.682200;313.144000;91.703400;
177;0.747547;306.468000;75.781000;291.608000;67.228600;275.038000;74.001800;270.418000;90.573200;276.730000;105.486000;291.602000;113.971200;308.232000;107.192200;312.894000;91.286000;
178;4.925005;299.938000;76.913600;285.662000;68.586200;268.060000;73.614200;263.670000;91.215800;271.292000;105.568000;285.658000;113.853200;303.256000;108.837400;307.684000;92.185000;
179;4.925005;299.938000;76.913600;285.662000;68.586200;268.060000;73.614200;263.670000;91.215800;271.292000;105.568000;285.658000;113.853200;303.256000;108.837400;307.684000;92.185000;
180;4.925005;299.938000;76.913600;285.662000;68.586200;268.060000;73.614200;263.670000;91.215800;271.292000;105.568000;285.658000;113.853200;303.256000;108.837400;307.684000;92.185000;
181;-1;133.192000;77.701600;123.308000;73.533700;113.522000;77.759600;108.589000;87.648100;113.477000;97.497900;123.302000;101.745000;133.169000;97.519600;137.951000;88.226500;
182;-1;108.563000;81.267800;101.639000;79.280200;94.268300;80.796800;90.612400;88.175000;94.658400;95.095900;101.621000;97.090400;108.961000;95.479000;112.663000;88.642800;
183;-1;128.887000;67.014300;120.428000;64.494000;112.105000;67.091000;108.149000;75.427600;111.981000;83.875700;120.447000;86.382400;128.784000;83.763600;132.758000;75.970000;
184;-1;136.028000;49.941100;130.201000;47.331000;123.405000;48.919200;120.636000;55.730200;124.390000;61.551700;130.218000;64.138900;137.042000;62.550700;139.820000;56.158400;
185;3.742061;278.966000;77.607000;263.884000;70.100200;246.814000;75.667800;240.912000;92.715600;248.708000;107.870000;263.876000;115.364400;280.928000;109.768000;286.836000;93.425200;
186;1.972650;281.368000;76.030400;265.374000;68.451000;248.594000;75.269200;242.488000;92.025000;249.310000;108.101400;265.368000;115.633600;282.148000;108.800200;288.262000;92.675600;
187;1.096502;281.728000;75.949600;265.638000;68.585000;249.000000;75.389600;242.694000;92.020400;249.496000;108.184200;265.634000;115.489000;282.288000;108.665600;288.614000;92.716400;
188;1.012110;281.422000;77.289800;265.444000;69.596000;248.722000;76.529800;242.600000;93.238600;249.412000;109.294000;265.436000;116.921000;282.176000;109.967200;288.322000;93.930800;
189;0.989016;281.006000;77.050600;265.014000;69.415400;248.200000;76.213400;242.118000;93.016600;248.980000;109.082000;265.010000;116.655800;281.842000;109.845200;287.942000;93.710000;
190;1.104985;280.998000;77.886000;265.102000;70.220400;248.368000;77.030800;242.388000;93.761200;249.160000;109.727200;265.096000;117.333600;281.854000;110.512600;287.850000;94.449000;
191;0.985041;280.956000;77.528600;265.248000;69.959800;248.600000;76.576800;242.592000;93.217200;249.488000;108.998200;265.244000;116.505000;281.916000;109.877800;287.942000;93.901400;
192;0.972511;280.540000;77.426600;264.774000;69.397600;248.052000;76.454200;242.066000;93.173400;248.954000;109.002000;264.768000;116.966000;281.510000;109.903800;287.524000;93.941200;
193;3.556094;278.664000;75.620000;263.088000;67.834800;246.326000;74.459800;240.784000;91.210400;247.426000;106.859200;263.084000;114.609200;279.858000;107.980400;285.398000;91.937800;
194;-1;134.423000;55.900700;126.999000;53.813900;118.937000;55.280600;114.969000;63.361100;119.547000;70.801200;127.007000;72.854100;135.060000;71.412000;139.018000;63.759100;
195;-1;98.727800;76.919200;92.482300;75.135500;85.772600;76.456400;82.595900;83.141600;86.165500;89.397700;92.453500;91.220300;99.102500;89.796200;102.326000;83.570700;
196;-1;132.990000;61.498000;125.177000;58.935700;116.459000;60.598200;112.584000;69.405600;117.329000;77.218900;125.174000;79.757200;133.918000;78.100300;137.734000;69.862900;
197;4.218975;295.064000;80.579600;282.634000;73.646400;267.346000;77.742600;263.114000;93.024000;270.102000;105.524000;282.620000;112.445200;297.904000;108.308600;302.180000;93.959600;
198;1.453455;298.552000;74.816600;283.942000;66.760800;267.210000;72.689200;262.656000;89.411800;269.262000;104.097800;283.936000;112.098000;300.674000;106.169800;305.278000;90.174400;
199;1.072710;298.664000;75.037600;283.844000;67.009800;267.510000;73.477400;262.712000;89.817200;268.992000;104.683600;283.844000;112.656200;300.216000;106.176400;305.064000;90.557600;
200;0.734477;298.106000;76.211800;283.222000;68.092400;266.836000;74.659800;262.022000;91.054400;268.306000;105.982200;283.218000;114.043800;299.650000;107.463000;304.504000;91.756800;
201;0.602730;297.704000;76.490400;282.828000;68.481800;266.408000;74.894800;261.572000;91.325200;267.920000;106.252400;282.824000;114.196600;299.294000;107.773000;304.170000;92.060600;
202;0.679815;297.496000;77.462800;282.392000;69.370200;265.976000;76.085200;261.022000;92.514400;267.260000;107.667000;282.390000;115.692200;298.858000;108.964200;303.846000;93.195400;
203;0.788740;297.380000;77.242600;282.224000;69.069800;265.880000;75.998000;260.924000;92.355600;267.038000;107.560000;282.222000;115.669600;298.620000;108.736200;303.606000;93.003000;
204;1.030581;297.098000;78.158200;281.922000;69.895400;265.566000;76.922200;260.646000;93.295400;266.714000;108.517800;281.918000;116.715000;298.326000;109.687000;303.280000;93.951200;
205;0.951077;296.982000;77.835600;281.780000;69.655600;265.426000;76.625800;260.436000;92.995400;266.548000;108.240000;281.776000;116.356000;298.182000;109.382800;303.202000;93.627800;
206;1.100822;296.698000;79.025400;281.522000;70.860600;265.138000;77.772000;260.090000;94.165000;266.306000;109.385000;281.512000;117.489400;297.940000;110.576200;303.024000;94.782000;
207;1.010484;296.404000;78.851800;281.226000;70.734600;264.840000;77.585200;259.730000;93.987600;266.014000;109.203400;281.220000;117.260000;297.658000;110.404000;302.798000;94.597800;
208;1.033538;296.000000;79.598000;280.900000;71.454600;264.450000;78.192400;259.418000;94.660200;265.764000;109.797400;280.894000;117.884800;297.392000;111.138400;302.456000;95.259200;
209;1.031231;295.862000;79.137200;280.720000;71.054600;264.358000;77.868400;259.256000;94.244600;265.536000;109.426800;280.712000;117.451600;297.118000;110.635600;302.252000;94.832800;
210;1.039244;295.462000;79.793000;280.330000;71.677400;263.876000;78.412000;258.830000;94.885800;265.160000;110.050800;280.322000;118.111200;296.830000;111.368800;301.906000;95.461800;
211;1.052905;294.866000;79.369200;279.796000;71.297200;263.412000;78.004800;258.322000;94.409800;264.682000;109.514200;279.786000;117.532200;296.218000;110.818800;301.340000;95.020600;
212;1.006056;294.806000;80.339800;279.730000;72.268400;263.350000;78.978000;258.312000;95.380600;264.618000;110.488600;279.720000;118.508400;296.154000;111.790000;301.218000;95.954400;
213;0.995598;294.552000;80.170800;279.502000;72.166600;263.126000;78.783600;258.036000;95.183400;264.418000;110.262800;279.494000;118.215800;295.924000;111.590600;301.042000;95.773800;
214;1.011439;294.454000;81.217600;279.500000;73.223600;263.130000;79.749600;258.062000;96.140800;264.512000;111.128600;279.490000;119.070000;295.908000;112.538600;301.006000;96.734200;
215;0.954045;294.266000;80.454000;279.290000;72.456400;263.080000;79.167000;258.056000;95.397600;264.284000;110.410200;279.282000;118.354000;295.542000;111.644800;300.594000;95.993600;
216;0.908430;293.570000;81.180400;278.680000;73.579000;262.684000;80.021200;257.554000;96.034800;263.766000;110.961800;278.676000;118.505800;294.716000;112.065600;299.884000;96.659400;
217;0.962413;291.936000;80.080800;277.196000;72.764000;261.478000;79.059000;256.296000;94.786400;262.432000;109.565400;277.202000;116.823000;292.954000;110.543600;298.184000;95.443400;
218;3.918547;289.910000;77.304400;274.182000;69.541200;255.910000;74.778000;250.346000;93.037200;258.370000;108.846200;274.178000;116.576800;292.424000;111.329600;297.996000;93.818800;
219;-1;86.406500;92.450900;78.505100;89.363200;70.845500;92.514300;67.082400;100.319000;70.662200;108.119000;78.471100;111.351000;86.097400;107.988000;89.726300;100.735000;
220;-1;86.406500;92.450900;78.505100;89.363200;70.845500;92.514300;67.082400;100.319000;70.662200;108.119000;78.471100;111.351000;86.097400;107.988000;89.726300;100.735000;
221;-1;90.625800;88.905800;84.699300;86.165200;77.784800;87.831000;74.873900;94.847800;78.762700;100.654000;84.659600;103.536000;91.525900;101.692000;94.366500;95.308300;
222;-1;93.286400;84.224100;84.452100;81.060200;75.543100;84.172900;71.754900;93.100800;75.588700;101.946000;84.432100;105.181000;93.184500;101.975000;96.978500;93.690400;
223;-1;127.292000;64.426000;119.117000;62.103700;110.344000;63.793200;105.849000;72.585400;110.945000;80.733100;119.139000;83.046600;127.916000;81.334600;132.445000;73.123900;
224;-1;141.138000;45.699200;135.335000;42.826000;128.461000;44.570100;126.391000;51.461000;129.541000;57.270400;135.345000;60.130800;142.252000;58.364100;144.323000;51.926600;
225;3.219608;288.466000;76.426200;272.994000;68.278400;255.098000;74.016800;250.104000;91.911400;257.428000;107.450800;272.986000;115.560800;290.868000;109.799800;295.894000;92.673400;
226;1.402901;289.588000;79.775600;274.896000;72.756800;259.310000;78.841200;253.954000;94.439200;260.160000;109.187800;274.898000;116.136800;290.510000;110.054600;295.900000;95.156200;
227;1.066763;289.948000;79.819800;275.148000;72.091400;259.284000;78.693600;254.074000;94.575000;260.314000;109.419400;275.146000;117.083800;291.058000;110.469000;296.292000;95.250200;
228;0.884255;289.928000;81.204600;275.208000;73.398400;259.228000;79.895200;254.150000;95.883600;260.462000;110.655000;275.206000;118.385000;291.232000;111.887800;296.344000;96.539200;
229;0.814989;290.356000;81.496000;275.648000;73.687400;259.746000;80.246200;254.694000;96.161000;260.916000;110.911400;275.650000;118.650000;291.610000;112.089000;296.680000;96.809800;
230;0.795137;290.350000;82.927000;275.754000;75.527600;259.948000;81.659400;254.854000;97.475200;261.140000;112.116600;275.754000;119.447800;291.612000;113.311800;296.732000;98.133600;
231;0.865436;290.450000;82.864800;275.890000;75.424200;260.082000;81.563000;255.050000;97.382600;261.306000;111.984800;275.890000;119.362600;291.746000;113.219600;296.806000;98.034200;
232;0.817121;290.626000;83.378400;276.038000;76.021400;260.322000;82.199600;255.204000;97.924400;261.422000;112.559800;276.034000;119.852600;291.798000;113.668600;296.944000;98.577600;
233;0.806645;290.328000;81.944200;275.658000;74.320600;259.772000;80.680800;254.684000;96.571800;260.964000;111.286600;275.658000;118.839800;291.594000;112.482200;296.710000;97.188200;
234;0.984066;289.250000;81.560400;274.640000;74.201200;259.084000;80.568800;253.946000;96.135400;260.004000;110.790200;274.642000;118.077200;290.230000;111.721600;295.414000;96.773800;
235;-1;142.176000;39.687100;134.815000;35.678500;125.792000;38.029600;123.413000;47.053300;127.413000;54.464000;134.809000;58.437500;143.831000;56.082500;146.217000;47.503500;
236;-1;129.894000;87.673600;120.520000;83.737400;110.976000;87.435500;107.011000;97.072400;111.249000;106.413000;120.518000;110.379000;130.184000;106.743000;134.040000;97.608600;
237;-1;78.883200;92.708700;72.777800;90.001200;66.266600;92.153400;63.634100;98.766100;66.695400;104.750000;72.745400;107.600000;79.219400;105.240000;81.738900;99.101200;
238;-1;83.349800;85.042200;75.539900;82.153800;67.144700;84.488200;63.461400;92.912300;67.668400;100.704000;75.496500;103.718000;83.710400;101.232000;87.383000;93.342300;
239;-1;128.892000;68.209400;119.894000;65.256700;110.418000;67.698500;105.571000;77.175700;110.896000;86.141800;119.913000;89.114600;129.377000;86.630400;134.263000;77.673400;
240;4.823914;282.098000;92.771000;271.124000;86.683200;257.830000;90.420400;254.368000;103.730600;260.102000;114.745200;271.118000;120.820600;284.444000;117.023200;287.908000;104.567200;
241;2.324235;288.514000;77.119800;272.684000;69.232800;255.240000;75.499400;249.814000;92.946600;256.780000;108.849800;272.686000;116.683000;290.136000;110.402400;295.580000;93.712000;
242;1.231265;288.544000;80.023400;273.088000;72.350600;256.530000;78.874000;250.900000;95.452200;257.598000;110.949800;273.094000;118.564600;289.688000;112.039800;295.348000;96.159200;
243;0.937909;288.450000;81.240600;273.006000;73.514000;256.536000;80.163800;250.912000;96.648600;257.546000;112.138400;273.008000;119.805400;289.520000;113.151000;295.160000;97.347400;
244;0.937909;288.450000;81.240600;273.006000;73.514000;256.536000;80.163800;250.912000;96.648600;257.546000;112.138400;273.008000;119.805400;289.520000;113.151000;295.160000;97.347400;
245;0.902903;288.544000;81.298800;273.072000;73.481600;256.652000;80.299400;250.996000;96.734400;257.590000;112.249600;273.076000;120.007600;289.540000;113.193400;295.206000;97.372800;
246;0.994645;287.968000;81.950000;272.486000;74.076200;256.066000;80.964200;250.402000;97.399800;256.990000;112.924000;272.490000;120.740400;288.952000;113.860200;294.628000;98.032000;
