FRAME;X;Y;Z;
763;0.189673;-0.193566;0.962578;
764;0.190332;-0.191839;0.962794;
765;0.189298;-0.196797;0.961996;
766;0.189326;-0.193770;0.962605;
767;0.188349;-0.196016;0.962342;
768;0.187708;-0.190411;0.963592;
769;0.186498;-0.191201;0.963670;
770;0.184082;-0.184299;0.965478;
771;0.181371;-0.184655;0.965923;
772;0.179924;-0.179822;0.967105;
773;0.178574;-0.180511;0.967226;
774;0.175071;-0.175466;0.968794;
775;0.173556;-0.175359;0.969086;
776;0.171284;-0.170097;0.970427;
777;0.167195;-0.159238;0.972979;
778;0.167280;-0.159373;0.972943;
779;0.167362;-0.159480;0.972911;
780;0.167442;-0.159623;0.972874;
781;0.166823;-0.162386;0.972523;
782;0.166860;-0.157455;0.973327;
783;0.167091;-0.160370;0.972811;
784;0.167975;-0.155990;0.973371;
785;0.167704;-0.159448;0.972857;
786;0.167678;-0.156040;0.973415;
787;0.168185;-0.158843;0.972873;
788;0.167886;-0.155506;0.973464;
789;0.168114;-0.158668;0.972914;
790;0.168195;-0.154832;0.973518;
791;0.168165;-0.157864;0.973036;
792;0.168048;-0.152810;0.973863;
793;0.169267;-0.156793;0.973018;
794;0.171399;-0.152103;0.973389;
795;0.171528;-0.152402;0.973320;
796;0.171674;-0.152713;0.973246;
797;0.172060;-0.156464;0.972581;
798;0.171634;-0.152422;0.973298;
799;0.172680;-0.157166;0.972358;
800;0.172874;-0.152834;0.973014;
801;0.172741;-0.158413;0.972145;
802;0.171349;-0.154366;0.973042;
803;0.171840;-0.158846;0.972234;
804;0.170689;-0.155023;0.973054;
805;0.172194;-0.160006;0.971981;
806;0.171125;-0.155927;0.972832;
807;0.171196;-0.160703;0.972042;
808;0.170839;-0.157441;0.972639;
809;0.172019;-0.163183;0.971484;
810;0.170315;-0.161287;0.972100;
811;0.151291;-0.166871;0.974302;
812;0.149198;-0.165389;0.974878;
813;0.149115;-0.170073;0.974084;
814;0.148717;-0.166857;0.974701;
815;0.149203;-0.172248;0.973688;
816;0.149406;-0.171172;0.973847;
817;0.149547;-0.176000;0.972964;
818;0.149989;-0.173341;0.973374;
819;0.150210;-0.173827;0.973253;
820;0.150362;-0.174110;0.973179;
821;0.150537;-0.174321;0.973114;
822;0.150684;-0.174573;0.973046;
823;0.150276;-0.178663;0.972367;
824;0.151382;-0.175321;0.972803;
825;0.150735;-0.178719;0.972285;
826;0.151050;-0.174774;0.972953;
827;0.151342;-0.178331;0.972262;
828;0.151000;-0.174159;0.973071;
829;0.151145;-0.177378;0.972467;
830;0.150293;-0.173487;0.973301;
831;0.151190;-0.177868;0.972370;
832;0.151121;-0.174463;0.972998;
833;0.151356;-0.178065;0.972309;
834;0.151031;-0.174723;0.972965;
835;0.151209;-0.178354;0.972279;
836;0.150619;-0.173982;0.973162;
837;0.151150;-0.175931;0.972729;
838;0.150762;-0.172863;0.973339;
839;0.151397;-0.175542;0.972761;
840;0.150455;-0.171814;0.973573;
841;0.150782;-0.175837;0.972803;
842;0.151175;-0.172232;0.973387;
843;0.151182;-0.176605;0.972602;
844;0.150806;-0.173953;0.973138;
845;0.152721;-0.174697;0.972706;
846;0.151457;-0.171558;0.973462;
847;0.152874;-0.174750;0.972673;
848;0.152098;-0.171311;0.973406;
849;0.152812;-0.174416;0.972742;
850;0.152418;-0.171108;0.973391;
851;0.153172;-0.174885;0.972601;
852;0.153073;-0.171455;0.973228;
853;0.152544;-0.174464;0.972776;
854;0.152570;-0.171318;0.973331;
855;0.153338;-0.174483;0.972648;
856;0.152604;-0.171035;0.973375;
857;0.153578;-0.174061;0.972685;
858;0.152493;-0.170497;0.973487;
859;0.153978;-0.174666;0.972514;
860;0.153336;-0.171131;0.973243;
861;0.152811;-0.174183;0.972784;
862;0.152586;-0.170372;0.973494;
863;0.152021;-0.172782;0.973158;
864;0.151307;-0.169651;0.973820;
865;0.150527;-0.172720;0.973401;
866;0.150571;-0.170048;0.973864;
867;0.150470;-0.173760;0.973225;
868;0.150365;-0.170799;0.973765;
869;0.149210;-0.175286;0.973145;
870;0.149787;-0.171937;0.973654;
871;0.149304;-0.175529;0.973087;
872;0.149928;-0.171009;0.973795;
873;0.150142;-0.169239;0.974072;
874;0.150183;-0.169317;0.974052;
875;0.149587;-0.171684;0.973729;
876;0.150025;-0.167360;0.974414;
877;0.149659;-0.170302;0.973961;
878;0.149423;-0.165512;0.974822;
879;0.149880;-0.168715;0.974203;
880;0.149154;-0.164362;0.975058;
881;0.150010;-0.167831;0.974336;
882;0.150108;-0.164098;0.974956;
883;0.149861;-0.168013;0.974327;
884;0.150162;-0.163729;0.975010;
885;0.150870;-0.167730;0.974220;
886;0.150370;-0.164491;0.974850;
887;0.150978;-0.167701;0.974208;
888;0.150280;-0.164777;0.974815;
889;0.151680;-0.168467;0.973967;
890;0.150568;-0.165283;0.974685;
891;0.151283;-0.169058;0.973927;
892;0.150433;-0.165495;0.974670;
893;0.151191;-0.168586;0.974023;
894;0.150783;-0.165309;0.974647;
895;0.151253;-0.168931;0.973953;
896;0.150714;-0.165322;0.974656;
897;0.151554;-0.168133;0.974044;
898;0.151091;-0.164395;0.974754;
899;0.150965;-0.167539;0.974238;
900;0.150335;-0.164704;0.974819;
901;0.150688;-0.167973;0.974206;
902;0.150933;-0.165308;0.974624;
903;0.150097;-0.169457;0.974041;
904;0.149543;-0.166129;0.974699;
905;0.149622;-0.170248;0.973976;
906;0.150466;-0.166712;0.974457;
907;0.150628;-0.171012;0.973687;
908;0.150544;-0.167746;0.974268;
909;0.151283;-0.171258;0.973542;
910;0.151681;-0.167203;0.974185;
911;0.151622;-0.171736;0.973405;
912;0.151642;-0.168031;0.974049;
913;0.151582;-0.171894;0.973383;
914;0.151362;-0.167951;0.974106;
915;0.150617;-0.171263;0.973644;
916;0.151278;-0.168398;0.974042;
917;0.150423;-0.171175;0.973690;
918;0.150721;-0.168128;0.974175;
919;0.150751;-0.170909;0.973686;
920;0.150480;-0.166519;0.974488;
921;0.150443;-0.170176;0.973862;
922;0.150569;-0.165860;0.974587;
923;0.150160;-0.170163;0.973908;
924;0.149172;-0.166092;0.974762;
925;0.149733;-0.169780;0.974040;
926;0.148676;-0.165111;0.975005;
927;0.148681;-0.167982;0.974513;
928;0.148852;-0.164666;0.975053;
929;0.148686;-0.168180;0.974478;
930;0.148353;-0.163676;0.975296;
931;0.147758;-0.168071;0.974638;
932;0.148664;-0.163421;0.975291;
933;0.148552;-0.167253;0.974658;
934;0.149546;-0.163613;0.975124;
935;0.149629;-0.167692;0.974418;
936;0.150120;-0.164278;0.974924;
937;0.151462;-0.167577;0.974155;
938;0.151561;-0.163106;0.974898;
939;0.152175;-0.166434;0.974239;
940;0.153742;-0.162806;0.974606;
941;0.154207;-0.165919;0.974008;
942;0.154473;-0.161271;0.974746;
943;0.154653;-0.165039;0.974087;
944;0.155195;-0.160053;0.974832;
945;0.155786;-0.163758;0.974122;
946;0.156046;-0.160077;0.974692;
947;0.156467;-0.160056;0.974628;
948;0.156621;-0.159838;0.974639;
949;0.156807;-0.159554;0.974656;
950;0.156981;-0.159316;0.974667;
951;0.157722;-0.163447;0.973863;
952;0.156960;-0.159146;0.974698;
953;0.157413;-0.164008;0.973819;
954;0.156706;-0.161694;0.974319;
955;0.152211;-0.167483;0.974054;
956;0.152390;-0.167278;0.974061;
957;0.138092;-0.188993;0.972220;
958;-1;-1;-1;
959;-1;-1;-1;
960;-1;-1;-1;
961;-1;-1;-1;
962;-1;-1;-1;
963;0.148977;-0.188392;0.970729;
964;0.160005;-0.177584;0.971011;
965;0.160160;-0.177410;0.971017;
966;0.160495;-0.169191;0.972428;
967;0.160808;-0.170547;0.972139;
968;0.160963;-0.170348;0.972148;
969;0.162169;-0.166760;0.972570;
970;0.162437;-0.163057;0.973153;
971;0.162559;-0.162838;0.973169;
972;0.163039;-0.161066;0.973384;
973;0.163747;-0.163519;0.972856;
974;0.163912;-0.163348;0.972857;
975;0.163414;-0.159934;0.973507;
976;0.164204;-0.158435;0.973620;
977;0.164377;-0.158196;0.973629;
978;0.165014;-0.161094;0.973046;
979;0.165466;-0.160675;0.973039;
980;0.165612;-0.160457;0.973050;
981;0.145818;-0.165868;0.975308;
982;0.129389;-0.178746;0.975350;
983;0.129495;-0.178546;0.975373;
984;0.129384;-0.182678;0.974622;
985;0.129396;-0.183054;0.974550;
986;0.129480;-0.182888;0.974570;
987;0.130804;-0.178802;0.975151;
988;0.130838;-0.179104;0.975091;
989;0.130740;-0.179199;0.975087;
990;0.131221;-0.181770;0.974547;
991;0.132135;-0.182540;0.974279;
992;0.132043;-0.182542;0.974291;
993;0.127651;-0.181270;0.975114;
994;0.120118;-0.188233;0.974751;
995;0.119565;-0.183430;0.975734;
996;0.119578;-0.188285;0.974808;
997;0.119137;-0.184249;0.975632;
998;0.118544;-0.188362;0.974919;
999;0.118502;-0.185263;0.975518;
1000;0.118406;-0.188828;0.974846;
1001;0.118417;-0.185205;0.975539;
1002;0.117498;-0.188976;0.974927;
1003;0.117764;-0.185606;0.975542;
1004;0.117574;-0.188171;0.975073;
1005;0.117405;-0.185369;0.975630;
1006;0.117986;-0.187991;0.975058;
1007;0.117116;-0.186160;0.975514;
1008;0.117866;-0.188356;0.975002;
1009;0.116948;-0.185392;0.975681;
1010;0.116492;-0.188392;0.975161;
1011;0.116509;-0.184730;0.975859;
1012;0.115776;-0.188625;0.975201;
1013;0.115685;-0.185413;0.975827;
1014;0.115600;-0.188351;0.975275;
1015;0.115310;-0.184833;0.975982;
1016;0.115931;-0.188285;0.975248;
1017;0.115521;-0.185195;0.975888;
1018;0.115738;-0.188349;0.975259;
1019;0.116077;-0.184905;0.975877;
1020;0.115916;-0.188034;0.975298;
1021;0.116316;-0.184741;0.975880;
1022;0.115428;-0.188592;0.975248;
1023;0.115424;-0.184587;0.976015;
1024;0.115338;-0.184638;0.976015;
1025;0.115275;-0.184726;0.976006;
1026;0.115190;-0.184775;0.976007;
1027;0.115125;-0.184864;0.975998;
1028;0.114529;-0.188050;0.975459;
1029;0.114447;-0.184754;0.976098;
1030;0.113994;-0.188258;0.975482;
1031;0.114055;-0.185541;0.975995;
1032;0.114248;-0.188798;0.975348;
1033;0.113168;-0.183607;0.976464;
1034;0.111852;-0.187534;0.975869;
1035;0.118758;-0.181570;0.976181;
1036;0.144989;-0.174991;0.973836;
1037;0.145877;-0.170258;0.974542;
1038;0.146018;-0.174022;0.973856;
1039;0.145327;-0.170691;0.974548;
1040;0.145131;-0.177042;0.973444;
1041;0.146100;-0.172545;0.974106;
1042;0.146491;-0.177063;0.973236;
1043;0.146878;-0.173524;0.973815;
1044;0.163303;-0.160977;0.973354;
1045;0.163183;-0.161125;0.973350;
1046;0.163062;-0.161192;0.973359;
1047;0.162938;-0.161337;0.973356;
1048;0.161434;-0.162986;0.973332;
1049;0.162517;-0.159485;0.973731;
1050;0.161847;-0.163070;0.973249;
1051;0.162159;-0.160146;0.973683;
1052;0.161163;-0.163468;0.973296;
1053;0.160890;-0.160176;0.973888;
1054;0.160825;-0.163931;0.973274;
1055;0.160281;-0.161218;0.973817;
1056;0.161389;-0.164652;0.973059;
1057;0.160311;-0.161365;0.973787;
1058;0.160680;-0.164729;0.973163;
1059;0.160063;-0.161844;0.973749;
1060;0.161101;-0.164811;0.973079;
1061;0.160790;-0.161285;0.973721;
1062;0.161149;-0.164840;0.973067;
1063;0.160606;-0.161623;0.973696;
1064;0.161326;-0.164680;0.973064;
1065;0.160628;-0.160781;0.973832;
1066;0.160676;-0.164631;0.973180;
1067;0.160849;-0.160820;0.973789;
1068;0.160931;-0.163691;0.973297;
1069;0.160661;-0.160407;0.973888;
1070;0.160802;-0.164057;0.973257;
1071;0.161420;-0.161075;0.973652;
1072;0.161356;-0.164297;0.973124;
1073;0.161437;-0.161518;0.973576;
1074;0.161218;-0.164422;0.973126;
1075;0.161716;-0.161315;0.973563;
1076;0.161418;-0.165265;0.972950;
1077;0.161617;-0.161425;0.973561;
1078;0.161157;-0.165134;0.973015;
1079;0.160828;-0.162186;0.973566;
1080;0.160647;-0.165421;0.973051;
1081;0.160821;-0.162276;0.973552;
1082;0.160073;-0.165321;0.973163;
1083;0.160314;-0.162053;0.973672;
1084;0.159861;-0.165465;0.973173;
1085;0.160218;-0.162529;0.973609;
1086;0.159891;-0.165593;0.973146;
1087;0.160253;-0.161709;0.973740;
1088;0.160241;-0.164553;0.973265;
1089;0.160761;-0.161534;0.973685;
1090;0.160300;-0.163534;0.973427;
1091;0.159696;-0.160355;0.974055;
1092;0.160082;-0.163195;0.973520;
1093;0.159967;-0.159930;0.974081;
1094;0.159841;-0.163062;0.973582;
1095;0.159549;-0.159288;0.974254;
1096;0.160118;-0.163023;0.973543;
1097;0.159755;-0.159224;0.974231;
1098;0.159711;-0.162966;0.973619;
1099;0.161248;-0.157138;0.974324;
1100;0.161285;-0.156930;0.974351;
1101;0.161285;-0.156857;0.974363;
1102;0.160617;-0.161365;0.973737;
1103;0.160349;-0.156809;0.974525;
1104;0.160330;-0.160407;0.973942;
1105;0.159934;-0.156918;0.974576;
1106;0.160101;-0.160316;0.973995;
1107;0.159992;-0.156849;0.974577;
1108;0.159318;-0.160941;0.974021;
1109;0.159897;-0.156851;0.974593;
1110;0.158898;-0.161264;0.974036;
1111;0.147670;-0.169977;0.974321;
1112;0.132657;-0.188493;0.973074;
1113;0.134032;-0.185668;0.973428;
1114;0.132714;-0.189296;0.972910;
1115;0.133517;-0.185186;0.973591;
1116;0.132522;-0.188859;0.973021;
1117;0.133780;-0.184893;0.973610;
1118;0.132517;-0.189110;0.972973;
1119;0.132357;-0.185477;0.973694;
1120;0.131311;-0.188537;0.973248;
1121;0.132288;-0.184815;0.973829;
1122;0.130923;-0.188466;0.973314;
1123;0.132678;-0.187605;0.973243;
1124;0.138788;-0.200060;0.969904;
1125;0.137557;-0.195926;0.970923;
1126;0.137997;-0.199102;0.970214;
1127;0.138240;-0.195082;0.970996;
1128;0.138442;-0.198389;0.970297;
1129;0.139191;-0.194571;0.970962;
1130;0.138826;-0.198270;0.970266;
1131;0.138311;-0.195986;0.970804;
1132;0.138218;-0.199839;0.970031;
1133;0.138632;-0.196749;0.970603;
1134;0.137924;-0.201135;0.969805;
1135;0.137855;-0.201035;0.969836;
1136;0.137874;-0.200856;0.969870;
1137;0.137894;-0.200756;0.969888;
1138;0.138484;-0.204971;0.968922;
1139;0.138369;-0.200433;0.969887;
1140;0.139059;-0.205685;0.968688;
1141;0.140023;-0.201941;0.969337;
1142;0.139932;-0.205808;0.968536;
1143;0.139559;-0.202220;0.969345;
1144;0.139827;-0.205130;0.968695;
1145;0.139283;-0.201250;0.969587;
1146;0.139704;-0.204915;0.968758;
1147;0.139459;-0.199949;0.969831;
1148;0.139928;-0.203900;0.968940;
1149;0.139189;-0.199114;0.970041;
1150;0.147085;-0.195666;0.969578;
1151;0.154858;-0.178711;0.971638;
1152;0.154727;-0.182348;0.970983;
1153;0.154632;-0.177670;0.971865;
1154;0.154516;-0.182748;0.970942;
1155;0.154277;-0.178088;0.971845;
1156;0.154478;-0.181853;0.971116;
1157;0.154297;-0.177605;0.971931;
1158;0.154454;-0.181456;0.971194;
1159;0.153784;-0.176641;0.972187;
1160;0.154450;-0.180127;0.971442;
1161;0.154466;-0.175562;0.972275;
1162;0.153948;-0.179255;0.971683;
1163;0.154413;-0.173980;0.972568;
1164;0.154028;-0.179457;0.971633;
1165;0.153173;-0.175240;0.972537;
1166;0.153490;-0.178532;0.971888;
1167;0.152557;-0.174478;0.972771;
1168;0.152609;-0.178887;0.971962;
1169;0.153632;-0.174464;0.972604;
1170;0.151962;-0.180550;0.971756;
1171;0.152360;-0.175568;0.972606;
1172;0.152404;-0.176521;0.972427;
1173;0.152353;-0.176532;0.972433;
1174;0.152300;-0.176501;0.972446;
1175;0.152266;-0.176582;0.972437;
1176;0.153059;-0.180581;0.971578;
1177;0.153543;-0.176218;0.972302;
1178;0.152343;-0.180617;0.971684;
1179;0.152320;-0.175941;0.972545;
1180;0.152709;-0.180741;0.971603;
1181;0.152281;-0.176572;0.972437;
1182;0.152106;-0.181159;0.971620;
1183;0.151822;-0.176846;0.972459;
1184;0.151795;-0.181809;0.971547;
1185;0.152287;-0.176912;0.972374;
1186;0.152045;-0.181621;0.971543;
1187;0.152457;-0.176708;0.972384;
1188;0.152344;-0.181303;0.971556;
1189;0.153077;-0.176829;0.972265;
1190;0.152974;-0.180679;0.971573;
1191;0.153148;-0.176291;0.972351;
1192;0.151465;-0.177146;0.972460;
1193;0.151443;-0.177274;0.972440;
1194;0.151401;-0.177330;0.972436;
1195;0.151362;-0.177459;0.972418;
1196;0.151335;-0.177517;0.972412;
1197;0.151317;-0.177642;0.972392;
1198;0.151496;-0.182054;0.971548;
1199;0.151510;-0.177916;0.972312;
1200;0.151323;-0.182318;0.971525;
1201;0.152226;-0.177965;0.972191;
1202;0.151641;-0.181984;0.971538;
1203;0.151263;-0.178820;0.972184;
1204;0.152192;-0.182361;0.971382;
1205;0.151901;-0.178614;0.972123;
1206;0.152132;-0.182166;0.971428;
1207;0.151796;-0.178745;0.972115;
1208;0.151609;-0.183452;0.971267;
1209;0.151188;-0.178640;0.972229;
1210;0.150557;-0.183785;0.971368;
1211;0.150087;-0.178668;0.972395;
1212;0.152233;-0.178065;0.972172;
1213;0.152219;-0.178140;0.972160;
1214;0.152186;-0.178147;0.972164;
1215;0.152193;-0.178221;0.972149;
1216;0.152715;-0.181985;0.971370;
1217;0.152554;-0.178619;0.972020;
1218;0.152918;-0.183084;0.971131;
1219;0.152673;-0.179711;0.971800;
1220;0.152737;-0.184382;0.970914;
1221;0.152876;-0.179957;0.971722;
1222;0.152311;-0.184410;0.970976;
1223;0.152701;-0.179801;0.971779;
1224;0.152654;-0.184244;0.970954;
1225;0.152654;-0.181082;0.971548;
1226;0.152017;-0.184591;0.970988;
1227;0.152182;-0.181697;0.971508;
1228;0.150936;-0.185965;0.970894;
1229;0.151671;-0.181842;0.971560;
1230;0.150900;-0.186790;0.970741;
1231;0.151822;-0.182982;0.971323;
1232;0.150505;-0.187821;0.970604;
1233;0.150161;-0.183627;0.971459;
1234;0.151062;-0.187932;0.970496;
1235;0.151059;-0.184156;0.971220;
1236;0.151658;-0.188148;0.970361;
1237;0.152045;-0.183506;0.971189;
1238;0.151504;-0.186793;0.970647;
1239;0.151992;-0.181945;0.971491;
1240;0.152320;-0.185047;0.970853;
1241;0.152911;-0.180784;0.971564;
1242;0.152912;-0.183235;0.971104;
1243;0.152995;-0.179447;0.971798;
1244;0.152694;-0.183243;0.971137;
1245;0.152024;-0.180052;0.971838;
1246;0.151894;-0.183637;0.971188;
1247;0.151037;-0.180348;0.971937;
1248;0.150634;-0.183629;0.971386;
1249;0.148070;-0.180341;0.972395;
1250;0.148063;-0.180327;0.972399;
1251;0.148062;-0.180389;0.972388;
1252;0.148051;-0.180376;0.972392;
1253;0.148034;-0.180442;0.972382;
1254;0.146482;-0.183296;0.972083;
1255;0.146191;-0.179753;0.972788;
1256;0.146228;-0.182284;0.972312;
1257;0.146480;-0.179395;0.972811;
1258;0.145984;-0.182769;0.972257;
1259;0.146497;-0.180012;0.972694;
1260;0.147081;-0.183667;0.971923;
1261;0.147358;-0.180532;0.972468;
1262;0.147428;-0.184359;0.971739;
1263;0.148603;-0.180795;0.972230;
1264;0.148680;-0.184473;0.971527;
1265;0.148748;-0.180563;0.972250;
1266;0.148746;-0.184372;0.971536;
1267;0.148998;-0.180240;0.972272;
1268;0.148416;-0.184169;0.971625;
1269;0.149463;-0.179681;0.972304;
1270;0.148692;-0.184395;0.971540;
1271;0.148926;-0.179570;0.972407;
1272;0.148990;-0.183857;0.971596;
1273;0.150620;-0.180483;0.971977;
1274;0.149690;-0.184557;0.971355;
1275;0.149632;-0.180891;0.972054;
1276;0.149057;-0.185241;0.971323;
1277;0.149521;-0.181624;0.971934;
1278;0.149483;-0.186281;0.971058;
1279;0.149237;-0.183183;0.971685;
1280;0.149318;-0.187206;0.970906;
1281;0.150721;-0.183360;0.971423;
1282;0.149861;-0.186733;0.970913;
1283;0.149924;-0.182298;0.971746;
1284;0.150247;-0.186132;0.970969;
1285;0.150310;-0.182188;0.971707;
1286;0.149957;-0.182879;0.971632;
1287;0.149958;-0.182917;0.971624;
1288;0.149982;-0.182875;0.971629;
1289;0.149987;-0.182918;0.971620;
1290;0.148863;-0.186940;0.971027;
1291;0.150214;-0.182941;0.971580;
1292;0.148751;-0.187260;0.970982;
1293;0.149821;-0.183425;0.971550;
1294;0.149741;-0.186957;0.970889;
1295;0.149802;-0.183368;0.971563;
1296;0.149627;-0.186444;0.971005;
1297;0.150016;-0.182871;0.971624;
1298;0.149557;-0.187033;0.970902;
1299;0.149814;-0.181922;0.971834;
1300;0.149740;-0.185907;0.971090;
1301;0.150336;-0.182405;0.971662;
1302;0.150263;-0.185406;0.971105;
1303;0.149506;-0.181834;0.971897;
1304;0.149493;-0.186173;0.971077;
1305;0.149517;-0.182172;0.971832;
1306;0.149537;-0.186021;0.971100;
1307;0.150481;-0.182059;0.971705;
1308;0.149768;-0.186035;0.971061;
1309;0.149772;-0.181531;0.971913;
1310;0.149992;-0.185571;0.971116;
1311;0.150456;-0.182072;0.971706;
1312;0.149997;-0.185978;0.971037;
1313;0.150837;-0.182765;0.971517;
1314;0.150262;-0.186238;0.970946;
1315;0.150544;-0.182145;0.971679;
1316;0.149711;-0.186233;0.971032;
1317;0.150392;-0.182295;0.971674;
1318;0.150257;-0.186237;0.970947;
1319;0.150422;-0.181935;0.971737;
1320;0.150687;-0.185932;0.970939;
1321;0.150939;-0.182100;0.971626;
1322;0.150303;-0.186187;0.970950;
1323;0.150347;-0.181934;0.971749;
1324;0.150543;-0.185596;0.971026;
1325;0.149676;-0.182284;0.971787;
1326;0.149827;-0.185433;0.971168;
1327;0.149846;-0.180915;0.972016;
1328;0.149848;-0.180930;0.972013;
1329;0.149857;-0.180985;0.972002;
1330;0.150234;-0.185206;0.971148;
1331;0.149628;-0.181431;0.971954;
1332;0.150040;-0.184745;0.971266;
1333;0.149438;-0.181782;0.971918;
1334;0.149624;-0.186365;0.971020;
1335;0.149024;-0.182919;0.971768;
1336;0.149861;-0.186675;0.970924;
1337;0.150216;-0.183019;0.971565;
1338;0.150203;-0.186204;0.970962;
1339;0.149657;-0.182744;0.971703;
1340;0.150166;-0.185905;0.971025;
1341;0.149579;-0.182366;0.971786;
1342;0.149579;-0.182321;0.971795;
1343;0.149590;-0.182349;0.971788;
1344;0.150303;-0.185507;0.971080;
1345;0.149800;-0.182656;0.971698;
1346;0.149806;-0.185689;0.971122;
1347;0.149872;-0.181872;0.971834;
1348;0.149613;-0.186031;0.971086;
1349;0.149567;-0.181851;0.971885;
1350;0.149637;-0.185439;0.971196;
1351;0.149499;-0.181379;0.971983;
1352;0.146979;-0.184251;0.971828;
1353;0.147210;-0.180212;0.972550;
1354;0.151394;-0.182364;0.971506;
1355;0.158062;-0.176106;0.971598;
1356;0.160431;-0.177737;0.970913;
1357;0.162590;-0.173088;0.971393;
1358;0.156798;-0.173092;0.972344;
1359;0.156795;-0.173134;0.972337;
1360;0.156794;-0.173129;0.972338;
1361;0.156797;-0.173156;0.972333;
1362;0.155742;-0.178416;0.971551;
1363;0.155568;-0.174047;0.972372;
1364;0.153087;-0.179140;0.971840;
1365;0.150031;-0.176638;0.972774;
1366;0.147964;-0.181009;0.972287;
1367;0.146834;-0.177778;0.973054;
1368;0.146965;-0.181386;0.972368;
1369;0.146669;-0.178016;0.973036;
1370;0.148461;-0.181769;0.972070;
1371;0.148835;-0.177611;0.972781;
1372;0.150180;-0.181067;0.971937;
1373;0.150505;-0.176308;0.972761;
1374;0.150807;-0.180245;0.971992;
1375;0.150910;-0.176803;0.972608;
1376;0.151573;-0.179940;0.971930;
1377;0.152291;-0.176749;0.972403;
1378;0.149420;-0.178258;0.972573;
1379;0.149441;-0.178243;0.972572;
1380;0.149462;-0.178228;0.972572;
1381;0.149451;-0.178297;0.972561;
1382;0.150815;-0.182379;0.971593;
1383;0.149536;-0.178854;0.972445;
1384;0.150748;-0.183290;0.971432;
1385;0.150140;-0.178751;0.972371;
1386;0.150245;-0.183769;0.971419;
1387;0.150928;-0.180088;0.972003;
1388;0.151526;-0.183286;0.971312;
1389;0.151953;-0.180328;0.971798;
1390;0.151904;-0.183543;0.971204;
1391;0.151656;-0.180194;0.971870;
1392;0.152567;-0.183917;0.971029;
1393;0.150168;-0.180587;0.972028;
1394;0.150519;-0.184164;0.971302;
1395;0.152801;-0.179235;0.971868;
1396;0.152819;-0.179268;0.971859;
1397;0.152809;-0.179378;0.971840;
1398;0.152018;-0.182722;0.971341;
1399;0.151139;-0.178948;0.972180;
1400;0.151008;-0.181826;0.971667;
1401;0.151642;-0.176871;0.972482;
1402;0.152380;-0.180494;0.971701;
1403;0.152872;-0.176557;0.972347;
